piece_key,midi_performance,pipeline,pitch_tp,pitch_predicted,pitch_reference,pitch_precision,pitch_recall,pitch_f1,onset_tp,onset_predicted,onset_reference,onset_precision,onset_recall,onset_f1,note_tp,note_predicted,note_reference,note_precision,note_recall,note_f1,duration_matched_events,duration_correct_events,duration_accuracy,duration_mae_ql,tie_available,tie_matched_events,tie_correct_events,tie_accuracy,voice_available,voice_matched_events,voice_correct_events,voice_accuracy,pedal_available,pedal_tp,pedal_predicted,pedal_reference,pedal_f1,coverage_reference_events_total,coverage_reference_events_reliably_aligned,coverage_system_events_total,coverage_system_events_outside_alignment_span
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid,P4-R-NP,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,429,1283,1046,0.3343725643024162,0.4101338432122371,0.3683984542722199,1046,429,0.4101338432122371,0.4559831102762906,True,139,86,0.6187050359712231,True,429,192,0.44755244755244755,True,0,0,2,0.0,1300,1046,1285,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid,P4-L,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,388,1283,1046,0.3024162120031177,0.37093690248565964,0.3331902103907256,1046,388,0.37093690248565964,0.4935866794187381,True,139,35,0.2517985611510791,True,388,178,0.4587628865979381,True,0,406,2,0.0,1300,1046,1285,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid,P4-L-NP,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,1046,1283,1046,0.8152766952455183,1.0,0.8982395878059252,394,1283,1046,0.30709275136399067,0.37667304015296366,0.3383426363246028,1046,394,0.37667304015296366,0.4914356277934991,True,139,35,0.2517985611510791,True,394,182,0.4619289340101523,True,0,0,2,0.0,1300,1046,1285,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,P4-R,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,549,1296,1004,0.4236111111111111,0.546812749003984,0.477391304347826,1004,548,0.545816733067729,0.3868691899262948,True,142,94,0.6619718309859155,True,549,279,0.5081967213114754,True,0,441,2,0.0,1300,1004,1301,5
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,P4-R-NP,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,549,1296,1004,0.4236111111111111,0.546812749003984,0.477391304347826,1004,548,0.545816733067729,0.3869521912549801,True,142,94,0.6619718309859155,True,549,279,0.5081967213114754,True,0,0,2,0.0,1300,1004,1301,5
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,P4-L,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,444,1296,1004,0.3425925925925926,0.44223107569721115,0.38608695652173913,1004,444,0.44223107569721115,0.4554282868575697,True,142,56,0.39436619718309857,True,444,210,0.47297297297297297,True,0,412,2,0.0,1300,1004,1301,5
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,P4-L-NP,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,1004,1296,1004,0.7746913580246914,1.0,0.8730434782608695,464,1296,1004,0.35802469135802467,0.46215139442231074,0.4034782608695652,1004,464,0.46215139442231074,0.44845617530378484,True,142,60,0.4225352112676056,True,464,223,0.48060344827586204,True,0,0,2,0.0,1300,1004,1301,5
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/WangY04M.mid,P4-R,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,517,1294,1070,0.3995363214837713,0.48317757009345796,0.4373942470389171,1070,517,0.48317757009345796,0.3956775701074767,True,161,126,0.782608695652174,True,517,237,0.4584139264990329,True,0,409,2,0.0,1300,1070,1295,1
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/WangY04M.mid,P4-R-NP,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,517,1294,1070,0.3995363214837713,0.48317757009345796,0.4373942470389171,1070,517,0.48317757009345796,0.39571651091775706,True,161,126,0.782608695652174,True,517,237,0.4584139264990329,True,0,0,2,0.0,1300,1070,1295,1
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/WangY04M.mid,P4-L,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,432,1294,1070,0.33384853168469864,0.40373831775700936,0.3654822335025381,1070,432,0.40373831775700936,0.4548676012401869,True,161,52,0.32298136645962733,True,432,188,0.4351851851851852,True,0,418,2,0.0,1300,1070,1295,1
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/WangY04M.mid,P4-L-NP,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,1070,1294,1070,0.8268933539412674,1.0,0.9052453468697123,439,1294,1070,0.339258114374034,0.4102803738317757,0.3714043993231811,1070,439,0.4102803738317757,0.45116822429345793,True,161,55,0.3416149068322981,True,439,189,0.4305239179954442,True,0,0,2,0.0,1300,1070,1295,1
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,P4-R,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,445,1288,1039,0.3454968944099379,0.42829643888354185,0.38246669531585736,1039,445,0.42829643888354185,0.47092556947064484,True,151,91,0.6026490066225165,True,445,249,0.5595505617977528,True,0,387,2,0.0,1300,1039,1290,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,P4-R-NP,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,445,1288,1039,0.3454968944099379,0.42829643888354185,0.38246669531585736,1039,445,0.42829643888354185,0.4709656721337825,True,151,91,0.6026490066225165,True,445,249,0.5595505617977528,True,0,0,2,0.0,1300,1039,1290,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,P4-L,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,377,1288,1039,0.29270186335403725,0.36284889316650626,0.3240223463687151,1039,377,0.36284889316650626,0.49679178697786336,True,151,81,0.5364238410596026,True,377,210,0.5570291777188329,True,0,368,2,0.0,1300,1039,1290,2
BeethovenPiano_Sonatas_28-1,Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,P4-L-NP,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,1039,1288,1039,0.8066770186335404,1.0,0.8929952728835411,390,1288,1039,0.3027950310559006,0.3753609239653513,0.33519553072625696,1039,390,0.3753609239653513,0.4955887070943215,True,151,88,0.5827814569536424,True,390,223,0.5717948717948718,True,0,0,2,0.0,1300,1039,1290,2
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,P4-R,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,211,3675,309,0.057414965986394555,0.6828478964401294,0.10592369477911646,309,211,0.6828478964401294,0.7009708737540452,True,3,2,0.6666666666666666,True,211,180,0.8530805687203792,True,3,944,5,0.006322444678609062,3812,309,3843,168
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,P4-R-NP,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,211,3675,309,0.057414965986394555,0.6828478964401294,0.10592369477911646,309,211,0.6828478964401294,0.7008360301715211,True,3,2,0.6666666666666666,True,211,180,0.8530805687203792,True,0,0,5,0.0,3812,309,3843,168
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,P4-L,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,154,3675,309,0.0419047619047619,0.49838187702265374,0.07730923694779115,309,154,0.49838187702265374,0.4176645091747572,True,3,0,0.0,True,154,118,0.7662337662337663,True,2,860,5,0.004624277456647399,3812,309,3843,168
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,P4-L-NP,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,309,3675,309,0.08408163265306122,1.0,0.15512048192771086,164,3675,309,0.04462585034013605,0.5307443365695793,0.08232931726907629,309,164,0.5307443365695793,0.39581984898058253,True,3,0,0.0,True,164,126,0.7682926829268293,True,0,0,5,0.0,3812,309,3843,168
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,P4-R,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,226,3674,313,0.061513336962438755,0.7220447284345048,0.11336844745422624,313,225,0.7188498402555911,0.5535676251054312,True,3,1,0.3333333333333333,True,226,192,0.8495575221238938,True,0,883,5,0.0,3812,313,3834,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,P4-R-NP,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,226,3674,313,0.061513336962438755,0.7220447284345048,0.11336844745422624,313,225,0.7188498402555911,0.5535676251054312,True,3,1,0.3333333333333333,True,226,192,0.8495575221238938,True,0,0,5,0.0,3812,313,3834,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,P4-L,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,113,3674,313,0.030756668481219378,0.3610223642172524,0.05668422372711312,313,111,0.3546325878594249,0.6496805111821086,True,3,2,0.6666666666666666,True,113,91,0.8053097345132744,True,0,811,5,0.0,3812,313,3834,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,P4-L-NP,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,313,3674,313,0.08519324986390854,1.0,0.15701028342111864,120,3674,313,0.0326619488296135,0.38338658146964855,0.06019563581640331,313,118,0.3769968051118211,0.6321086261980831,True,3,1,0.3333333333333333,True,120,97,0.8083333333333333,True,0,0,5,0.0,3812,313,3834,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,P4-R,295,3638,295,0.0810885101704233,1.0,0.1500127129417747,293,3638,295,0.08053875755909841,0.9932203389830508,0.1489956775997966,81,3638,295,0.022264980758658605,0.2745762711864407,0.041189931350114416,293,80,0.27303754266211605,0.7418373151604096,True,3,2,0.6666666666666666,True,81,62,0.7654320987654321,True,1,867,5,0.0022935779816513763,3812,295,3802,164
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,P4-R-NP,295,3638,295,0.0810885101704233,1.0,0.1500127129417747,293,3638,295,0.08053875755909841,0.9932203389830508,0.1489956775997966,81,3638,295,0.022264980758658605,0.2745762711864407,0.041189931350114416,293,80,0.27303754266211605,0.7418373151604096,True,3,2,0.6666666666666666,True,81,62,0.7654320987654321,True,0,0,5,0.0,3812,295,3802,164
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,P4-L,295,3638,295,0.0810885101704233,1.0,0.1500127129417747,293,3638,295,0.08053875755909841,0.9932203389830508,0.1489956775997966,83,3638,295,0.022814733369983506,0.28135593220338984,0.04220696669209255,293,80,0.27303754266211605,0.7351535836143345,True,3,2,0.6666666666666666,True,83,57,0.6867469879518072,True,0,799,5,0.0,3812,295,3802,164
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,P4-L-NP,295,3638,295,0.0810885101704233,1.0,0.1500127129417747,293,3638,295,0.08053875755909841,0.9932203389830508,0.1489956775997966,89,3638,295,0.02446399120395822,0.3016949152542373,0.045258072718026954,293,86,0.2935153583617747,0.6960466439146757,True,3,2,0.6666666666666666,True,89,62,0.6966292134831461,True,0,0,5,0.0,3812,295,3802,164
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,P4-R,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,144,3678,297,0.03915171288743882,0.48484848484848486,0.07245283018867923,297,143,0.48148148148148145,0.7002805836228956,True,2,1,0.5,True,144,124,0.8611111111111112,True,0,897,5,0.0,3812,297,3873,195
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,P4-R-NP,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,144,3678,297,0.03915171288743882,0.48484848484848486,0.07245283018867923,297,143,0.48148148148148145,0.7001402918148149,True,2,1,0.5,True,144,124,0.8611111111111112,True,0,0,5,0.0,3812,297,3873,195
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,P4-L,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,75,3678,297,0.020391517128874388,0.25252525252525254,0.03773584905660377,297,75,0.25252525252525254,0.7124859708249158,True,2,1,0.5,True,75,54,0.72,True,0,823,5,0.0,3812,297,3873,195
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,P4-L-NP,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,297,3678,297,0.08075040783034258,1.0,0.14943396226415095,96,3678,297,0.026101141924959218,0.32323232323232326,0.048301886792452835,297,96,0.32323232323232326,0.6671717171784513,True,2,1,0.5,True,96,74,0.7708333333333334,True,0,0,5,0.0,3812,297,3873,195
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,P4-R,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,205,3650,312,0.056164383561643834,0.657051282051282,0.10348308934881373,312,205,0.657051282051282,0.5312232905897436,True,3,3,1.0,True,205,172,0.8390243902439024,True,1,839,5,0.0023696682464454974,3812,312,3815,165
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,P4-R-NP,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,205,3650,312,0.056164383561643834,0.657051282051282,0.10348308934881373,312,205,0.657051282051282,0.5312232905897436,True,3,3,1.0,True,205,172,0.8390243902439024,True,0,0,5,0.0,3812,312,3815,165
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,P4-L,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,121,3650,312,0.03315068493150685,0.38782051282051283,0.06108026249369006,312,121,0.38782051282051283,0.5214743589711538,True,3,2,0.6666666666666666,True,121,90,0.743801652892562,True,1,779,5,0.0025510204081632655,3812,312,3815,165
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,P4-L-NP,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,312,3650,312,0.08547945205479453,1.0,0.1574962140333165,122,3650,312,0.033424657534246574,0.391025641025641,0.061585058051489144,312,122,0.391025641025641,0.5106570512788462,True,3,2,0.6666666666666666,True,122,91,0.7459016393442623,True,0,0,5,0.0,3812,312,3815,165
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,P4-R,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,194,3680,326,0.05271739130434783,0.5950920245398773,0.09685471792311533,326,194,0.5950920245398773,0.6648517382331288,True,3,2,0.6666666666666666,True,194,165,0.8505154639175257,True,0,878,5,0.0,3812,326,3856,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,P4-R-NP,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,194,3680,326,0.05271739130434783,0.5950920245398773,0.09685471792311533,326,194,0.5950920245398773,0.6648517382331288,True,3,2,0.6666666666666666,True,194,165,0.8505154639175257,True,0,0,5,0.0,3812,326,3856,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,P4-L,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,129,3680,326,0.035054347826086955,0.39570552147239263,0.06440339490763854,326,126,0.38650306748466257,0.49869631901226996,True,3,0,0.0,True,129,97,0.751937984496124,True,0,817,5,0.0,3812,326,3856,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,P4-L-NP,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,326,3680,326,0.08858695652173913,1.0,0.16275586620069896,140,3680,326,0.03804347826086957,0.4294478527607362,0.06989515726410385,326,137,0.42024539877300615,0.4671267893619632,True,3,0,0.0,True,140,107,0.7642857142857142,True,0,0,5,0.0,3812,326,3856,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,P4-R,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,116,3660,300,0.03169398907103825,0.38666666666666666,0.05858585858585858,300,115,0.38333333333333336,0.8755277777833333,True,3,2,0.6666666666666666,True,116,107,0.9224137931034483,True,1,828,5,0.0024009603841536613,3812,300,3836,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,P4-R-NP,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,116,3660,300,0.03169398907103825,0.38666666666666666,0.05858585858585858,300,115,0.38333333333333336,0.8755277777833333,True,3,2,0.6666666666666666,True,116,107,0.9224137931034483,True,0,0,5,0.0,3812,300,3836,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,P4-L,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,83,3660,300,0.0226775956284153,0.27666666666666667,0.04191919191919192,300,81,0.27,0.6681666666666666,True,3,0,0.0,True,83,66,0.7951807228915663,True,1,778,5,0.0025542784163473816,3812,300,3836,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,P4-L-NP,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,300,3660,300,0.08196721311475409,1.0,0.1515151515151515,87,3660,300,0.023770491803278688,0.29,0.04393939393939394,300,85,0.2833333333333333,0.6542777777766666,True,3,0,0.0,True,87,70,0.8045977011494253,True,0,0,5,0.0,3812,300,3836,176
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,P4-R,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,135,3670,294,0.03678474114441417,0.45918367346938777,0.06811301715438951,294,134,0.4557823129251701,0.8301020408197279,True,3,1,0.3333333333333333,True,135,116,0.8592592592592593,True,0,786,5,0.0,3812,294,3830,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,P4-R-NP,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,135,3670,294,0.03678474114441417,0.45918367346938777,0.06811301715438951,294,134,0.4557823129251701,0.829960317462585,True,3,1,0.3333333333333333,True,135,116,0.8592592592592593,True,0,0,5,0.0,3812,294,3830,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,P4-L,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,117,3670,294,0.03188010899182561,0.3979591836734694,0.05903128153380424,294,116,0.3945578231292517,0.5098072562414966,True,3,0,0.0,True,117,89,0.7606837606837606,True,0,736,5,0.0,3812,294,3830,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,P4-L-NP,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,294,3670,294,0.08010899182561308,1.0,0.14833501513622604,126,3670,294,0.03433242506811989,0.42857142857142855,0.06357214934409687,294,125,0.42517006802721086,0.47735260771428567,True,3,0,0.0,True,126,96,0.7619047619047619,True,0,0,5,0.0,3812,294,3830,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,P4-R,323,3667,323,0.08808290155440414,1.0,0.16190476190476188,321,3667,323,0.08753749659121898,0.9938080495356038,0.16090225563909774,189,3667,323,0.05154076902099809,0.5851393188854489,0.09473684210526316,321,189,0.5887850467289719,0.6297767393551402,True,3,2,0.6666666666666666,True,189,163,0.8624338624338624,True,0,774,5,0.0,3812,323,3828,161
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,P4-R-NP,323,3667,323,0.08808290155440414,1.0,0.16190476190476188,321,3667,323,0.08753749659121898,0.9938080495356038,0.16090225563909774,189,3667,323,0.05154076902099809,0.5851393188854489,0.09473684210526316,321,189,0.5887850467289719,0.6296469366542057,True,3,2,0.6666666666666666,True,189,163,0.8624338624338624,True,0,0,5,0.0,3812,323,3828,161
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,P4-L,323,3667,323,0.08808290155440414,1.0,0.16190476190476188,321,3667,323,0.08753749659121898,0.9938080495356038,0.16090225563909774,108,3667,323,0.029451868011998908,0.33436532507739936,0.05413533834586466,321,106,0.3302180685358255,0.5381360332336449,True,3,0,0.0,True,108,83,0.7685185185185185,True,0,733,5,0.0,3812,323,3828,161
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,P4-L-NP,323,3667,323,0.08808290155440414,1.0,0.16190476190476188,321,3667,323,0.08753749659121898,0.9938080495356038,0.16090225563909774,120,3667,323,0.0327242977911099,0.3715170278637771,0.06015037593984962,321,118,0.367601246105919,0.5099688473551403,True,3,0,0.0,True,120,94,0.7833333333333333,True,0,0,5,0.0,3812,323,3828,161
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,P4-R,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,110,3662,274,0.030038230475150193,0.40145985401459855,0.05589430894308944,274,110,0.40145985401459855,0.9473236009708029,True,2,1,0.5,True,110,92,0.8363636363636363,True,0,666,5,0.0,3812,274,3822,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,P4-R-NP,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,110,3662,274,0.030038230475150193,0.40145985401459855,0.05589430894308944,274,110,0.40145985401459855,0.9473236009708029,True,2,1,0.5,True,110,92,0.8363636363636363,True,0,0,5,0.0,3812,274,3822,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,P4-L,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,109,3662,274,0.029765155652648825,0.3978102189781022,0.05538617886178862,274,107,0.3905109489051095,0.5180352798029197,True,2,1,0.5,True,109,73,0.6697247706422018,True,0,667,5,0.0,3812,274,3822,160
BeethovenPiano_Sonatas_31-3_4,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,P4-L-NP,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,274,3662,274,0.07482250136537412,1.0,0.13922764227642279,114,3662,274,0.03113052976515565,0.41605839416058393,0.05792682926829268,274,112,0.40875912408759124,0.4996350364927007,True,2,1,0.5,True,114,78,0.6842105263157895,True,0,0,5,0.0,3812,274,3822,160
BeethovenPiano_Sonatas_32-1,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,P4-R,437,3980,437,0.10979899497487437,1.0,0.1978718587276432,427,3980,437,0.10728643216080402,0.977116704805492,0.19334389857369255,282,3980,437,0.07085427135678392,0.6453089244851259,0.1276884763414082,427,279,0.6533957845433255,0.3563134270117096,True,13,6,0.46153846153846156,True,282,172,0.6099290780141844,True,0,447,7,0.0,4118,437,5531,1551
BeethovenPiano_Sonatas_32-1,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,P4-R-NP,437,3980,437,0.10979899497487437,1.0,0.1978718587276432,427,3980,437,0.10728643216080402,0.977116704805492,0.19334389857369255,282,3980,437,0.07085427135678392,0.6453089244851259,0.1276884763414082,427,279,0.6533957845433255,0.3563134270117096,True,13,6,0.46153846153846156,True,282,172,0.6099290780141844,True,0,0,7,0.0,4118,437,5531,1551
BeethovenPiano_Sonatas_32-1,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,P4-L,437,3980,437,0.10979899497487437,1.0,0.1978718587276432,427,3980,437,0.10728643216080402,0.977116704805492,0.19334389857369255,300,3980,437,0.07537688442211055,0.6864988558352403,0.13583880461851935,427,293,0.6861826697892272,0.2949941452201405,True,13,9,0.6923076923076923,True,300,178,0.5933333333333334,True,0,402,7,0.0,4118,437,5531,1551
BeethovenPiano_Sonatas_32-1,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,P4-L-NP,437,3980,437,0.10979899497487437,1.0,0.1978718587276432,427,3980,437,0.10728643216080402,0.977116704805492,0.19334389857369255,300,3980,437,0.07537688442211055,0.6864988558352403,0.13583880461851935,427,294,0.6885245901639344,0.29167642468852456,True,13,9,0.6923076923076923,True,300,178,0.5933333333333334,True,0,0,7,0.0,4118,437,5531,1551
BeethovenPiano_Sonatas_32-1,Beethoven/Piano_Sonatas/32-1/FALIKS01_2004.mid,P4-R,255,2573,255,0.09910610182666149,1.0,0.18033946251768035,254,2573,255,0.09871745044694909,0.996078431372549,0.17963224893917965,167,2573,255,0.06490478041197047,0.6549019607843137,0.11810466760961812,254,161,0.6338582677165354,0.39694881888188976,True,12,3,0.25,True,167,125,0.7485029940119761,True,1,296,7,0.006600660066006602,4118,255,4113,1540
