hand,pitch,onset_ql,reason
LH,48,395.75,score-midi-no-match
LH,49,395.75,musicxml-no-match
LH,38,396.0,musicxml-no-match
LH,42,396.0,score-midi-no-match
LH,45,396.0,musicxml-no-match
LH,57,396.0,musicxml-no-match
RH,61,396.0,musicxml-no-match
RH,66,396.0,musicxml-no-match
LH,46,396.25,musicxml-no-match
RH,60,396.25,musicxml-no-match
RH,74,396.625,musicxml-no-match
RH,76,396.66666666666663,score-midi-no-match
LH,38,396.875,score-midi-no-match
LH,30,397.25,score-midi-no-match
LH,59,397.875,score-midi-no-match
LH,59,398.3333333333333,score-midi-no-match
LH,59,398.875,score-midi-no-match
LH,59,399.875,score-midi-no-match
LH,42,400.125,score-midi-no-match
RH,62,400.75,musicxml-no-match
LH,50,403.875,musicxml-no-match
LH,50,404.5,musicxml-no-match
LH,49,405.0,musicxml-no-match
LH,51,405.0,musicxml-no-match
LH,48,408.125,musicxml-no-match
LH,52,408.125,musicxml-no-match
LH,55,408.125,musicxml-no-match
LH,48,408.625,musicxml-no-match
LH,55,408.625,musicxml-no-match
LH,52,408.66666666666663,musicxml-no-match
LH,54,409.125,musicxml-no-match
LH,52,409.375,musicxml-no-match
LH,50,412.25,musicxml-no-match
LH,50,412.75,musicxml-no-match
LH,49,413.25,musicxml-no-match
LH,51,413.25,musicxml-no-match
LH,48,416.375,musicxml-no-match
LH,52,416.375,musicxml-no-match
LH,55,416.375,musicxml-no-match
LH,48,416.875,musicxml-no-match
LH,52,416.875,musicxml-no-match
LH,55,416.875,musicxml-no-match
LH,53,417.375,musicxml-no-match
LH,52,417.66666666666663,musicxml-no-match
LH,38,418.875,score-midi-no-match
LH,50,420.5,musicxml-no-match
LH,50,421.0,musicxml-no-match
LH,49,421.5,musicxml-no-match
LH,51,421.5,musicxml-no-match
LH,48,424.75,musicxml-no-match
LH,52,424.75,musicxml-no-match
LH,48,425.25,musicxml-no-match
LH,52,425.25,musicxml-no-match
LH,47,425.75,musicxml-no-match
LH,53,425.75,musicxml-no-match
LH,46,429.125,musicxml-no-match
LH,54,429.125,musicxml-no-match
LH,46,429.66666666666663,musicxml-no-match
LH,54,429.66666666666663,musicxml-no-match
LH,45,430.25,musicxml-no-match
LH,55,430.25,musicxml-no-match
LH,44,435.125,musicxml-no-match
LH,56,435.125,musicxml-no-match
LH,26,435.5,score-midi-no-match
LH,38,435.5,score-midi-no-match
LH,44,436.125,score-midi-no-match
LH,56,436.125,score-midi-no-match
LH,50,436.875,score-midi-no-match
LH,26,445.0,musicxml-no-match
LH,38,445.0,musicxml-no-match
LH,38,445.3333333333333,musicxml-no-match
LH,26,445.625,musicxml-no-match
LH,38,445.875,musicxml-no-match
LH,40,446.0,musicxml-no-match
LH,41,446.25,musicxml-no-match
LH,42,446.5,musicxml-no-match
LH,45,446.625,musicxml-no-match
LH,42,446.75,musicxml-no-match
LH,43,447.0,musicxml-no-match
LH,46,447.0,musicxml-no-match
LH,43,447.25,musicxml-no-match
LH,44,447.375,musicxml-no-match
LH,47,447.375,musicxml-no-match
LH,44,447.66666666666663,musicxml-no-match
LH,45,447.875,musicxml-no-match
LH,48,447.875,musicxml-no-match
LH,45,448.125,musicxml-no-match
LH,46,448.3333333333333,musicxml-no-match
LH,49,448.3333333333333,musicxml-no-match
LH,46,448.5,musicxml-no-match
LH,47,448.75,musicxml-no-match
LH,50,448.75,musicxml-no-match
LH,47,449.0,musicxml-no-match
LH,48,449.25,musicxml-no-match
LH,48,449.375,musicxml-no-match
LH,49,449.625,musicxml-no-match
LH,52,449.625,musicxml-no-match
LH,50,449.875,musicxml-no-match
LH,51,450.0,musicxml-no-match
LH,54,450.0,musicxml-no-match
LH,52,450.25,musicxml-no-match
LH,53,450.375,musicxml-no-match
LH,56,450.375,musicxml-no-match
LH,54,450.66666666666663,musicxml-no-match
LH,55,450.875,musicxml-no-match
LH,58,450.875,musicxml-no-match
LH,56,451.125,musicxml-no-match
LH,57,451.25,musicxml-no-match
RH,60,451.3333333333333,musicxml-no-match
LH,58,451.5,musicxml-no-match
LH,59,451.66666666666663,musicxml-no-match
RH,62,451.66666666666663,musicxml-no-match
RH,60,451.875,musicxml-no-match
RH,61,452.125,musicxml-no-match
RH,64,452.125,musicxml-no-match
LH,33,452.25,musicxml-no-match
RH,62,452.3333333333333,musicxml-no-match
LH,38,452.5,musicxml-no-match
RH,63,452.5,musicxml-no-match
LH,26,452.625,musicxml-no-match
LH,38,452.75,score-midi-no-match
RH,64,452.75,musicxml-no-match
RH,65,452.875,musicxml-no-match
RH,68,452.875,musicxml-no-match
LH,26,453.125,score-midi-no-match
RH,65,453.125,musicxml-no-match
RH,66,453.25,musicxml-no-match
RH,69,453.25,musicxml-no-match
LH,33,453.5,score-midi-no-match
RH,66,453.5,musicxml-no-match
RH,67,453.66666666666663,musicxml-no-match
RH,70,453.66666666666663,musicxml-no-match
LH,26,453.875,score-midi-no-match
RH,67,453.875,musicxml-no-match
RH,68,454.125,musicxml-no-match
RH,71,454.125,musicxml-no-match
LH,33,454.25,score-midi-no-match
RH,68,454.25,musicxml-no-match
RH,69,454.5,musicxml-no-match
RH,72,454.5,musicxml-no-match
LH,24,454.66666666666663,score-midi-no-match
LH,36,454.66666666666663,score-midi-no-match
RH,69,454.66666666666663,musicxml-no-match
RH,70,454.875,musicxml-no-match
RH,73,454.875,musicxml-no-match
RH,72,455.0,score-midi-no-match
LH,33,455.125,score-midi-no-match
RH,70,455.125,musicxml-no-match
RH,71,455.25,musicxml-no-match
RH,74,455.25,musicxml-no-match
LH,24,455.5,score-midi-no-match
LH,26,455.5,score-midi-no-match
LH,36,455.5,score-midi-no-match
RH,71,455.5,musicxml-no-match
RH,72,455.625,musicxml-no-match
LH,33,455.875,score-midi-no-match
RH,72,455.875,musicxml-no-match
RH,73,456.0,musicxml-no-match
RH,76,456.0,musicxml-no-match
LH,38,456.25,musicxml-no-match
RH,74,456.25,musicxml-no-match
RH,75,456.375,musicxml-no-match
RH,78,456.375,musicxml-no-match
RH,79,456.5,score-midi-no-match
LH,33,456.625,score-midi-no-match
RH,76,456.625,musicxml-no-match
RH,77,456.625,score-midi-no-match
RH,77,456.75,musicxml-no-match
RH,80,456.75,musicxml-no-match
LH,38,457.0,musicxml-no-match
RH,78,457.0,musicxml-no-match
RH,79,457.125,musicxml-no-match
RH,82,457.125,musicxml-no-match
LH,33,457.3333333333333,score-midi-no-match
RH,80,457.3333333333333,musicxml-no-match
LH,23,457.375,score-midi-no-match
RH,81,457.5,musicxml-no-match
RH,83,457.5,score-midi-no-match
RH,84,457.5,musicxml-no-match
LH,38,457.66666666666663,score-midi-no-match
RH,82,457.66666666666663,musicxml-no-match
RH,85,457.875,score-midi-no-match
RH,86,457.875,musicxml-no-match
LH,33,458.0,score-midi-no-match
RH,84,458.0,musicxml-no-match
LH,23,458.125,score-midi-no-match
LH,24,458.125,score-midi-no-match
RH,85,458.125,musicxml-no-match
RH,87,458.25,score-midi-no-match
RH,88,458.25,musicxml-no-match
LH,26,458.375,musicxml-no-match
LH,34,458.375,score-midi-no-match
LH,38,458.375,score-midi-no-match
LH,24,458.5,score-midi-no-match
RH,87,458.5,musicxml-no-match
LH,23,458.75,score-midi-no-match
LH,35,458.75,score-midi-no-match
RH,88,458.75,musicxml-no-match
LH,21,458.875,musicxml-no-match
LH,24,458.875,score-midi-no-match
RH,90,458.875,score-midi-no-match
RH,92,458.875,score-midi-no-match
RH,86,459.25,musicxml-no-match
RH,98,459.25,musicxml-no-match
RH,90,459.66666666666663,musicxml-no-match
RH,102,459.66666666666663,musicxml-no-match
RH,94,459.875,musicxml-no-match
RH,104,459.875,score-midi-no-match
RH,106,459.875,musicxml-no-match
RH,92,460.0,score-midi-no-match
RH,97,460.125,score-midi-no-match
RH,106,460.125,musicxml-no-match
RH,107,460.125,score-midi-no-match
RH,95,460.25,score-midi-no-match
RH,108,460.25,score-midi-no-match
RH,90,460.375,musicxml-no-match
RH,102,460.375,musicxml-no-match
RH,94,460.625,musicxml-no-match
RH,106,460.625,musicxml-no-match
RH,104,460.66666666666663,score-midi-no-match
RH,86,460.75,musicxml-no-match
RH,98,460.75,musicxml-no-match
RH,86,461.0,musicxml-no-match
RH,98,461.0,musicxml-no-match
RH,86,461.25,musicxml-no-match
RH,97,461.25,score-midi-no-match
RH,98,461.25,musicxml-no-match
RH,90,461.5,musicxml-no-match
RH,92,461.5,score-midi-no-match
RH,102,461.5,musicxml-no-match
RH,94,461.66666666666663,musicxml-no-match
RH,106,461.66666666666663,musicxml-no-match
RH,107,461.75,score-midi-no-match
LH,52,461.875,score-midi-no-match
RH,97,461.875,score-midi-no-match
RH,106,461.875,musicxml-no-match
RH,108,461.875,score-midi-no-match
RH,96,462.0,score-midi-no-match
RH,107,462.0,score-midi-no-match
LH,42,462.125,musicxml-no-match
LH,46,462.125,musicxml-no-match
RH,90,462.125,musicxml-no-match
RH,92,462.125,score-midi-no-match
RH,102,462.125,musicxml-no-match
RH,94,462.3333333333333,musicxml-no-match
RH,106,462.3333333333333,musicxml-no-match
RH,107,462.375,score-midi-no-match
LH,42,462.5,musicxml-no-match
LH,46,462.5,musicxml-no-match
RH,88,462.5,score-midi-no-match
RH,98,462.5,musicxml-no-match
RH,100,462.5,score-midi-no-match
RH,86,462.75,musicxml-no-match
RH,98,462.75,musicxml-no-match
RH,97,462.875,score-midi-no-match
RH,88,463.125,score-midi-no-match
RH,92,463.3333333333333,score-midi-no-match
RH,103,463.3333333333333,score-midi-no-match
RH,107,463.625,score-midi-no-match
LH,43,463.66666666666663,score-midi-no-match
RH,107,463.75,score-midi-no-match
LH,39,463.875,score-midi-no-match
LH,44,464.0,musicxml-no-match
RH,86,464.0,musicxml-no-match
RH,98,464.0,musicxml-no-match
LH,45,464.125,score-midi-no-match
RH,96,464.125,score-midi-no-match
RH,97,464.125,score-midi-no-match
LH,38,464.3333333333333,musicxml-no-match
LH,50,464.3333333333333,musicxml-no-match
RH,90,464.3333333333333,musicxml-no-match
RH,102,464.3333333333333,musicxml-no-match
LH,44,464.625,score-midi-no-match
RH,94,464.625,musicxml-no-match
RH,106,464.66666666666663,musicxml-no-match
LH,45,464.75,score-midi-no-match
RH,104,464.75,score-midi-no-match
LH,38,465.0,score-midi-no-match
LH,50,465.0,score-midi-no-match
RH,93,465.0,score-midi-no-match
RH,94,465.0,musicxml-no-match
RH,102,465.0,score-midi-no-match
RH,104,465.0,score-midi-no-match
RH,105,465.0,score-midi-no-match
RH,106,465.0,musicxml-no-match
LH,41,465.125,score-midi-no-match
LH,30,465.66666666666663,score-midi-no-match
LH,37,465.66666666666663,score-midi-no-match
LH,26,465.75,score-midi-no-match
LH,40,465.875,musicxml-no-match
LH,40,466.125,score-midi-no-match
LH,41,466.25,score-midi-no-match
LH,43,466.25,score-midi-no-match
LH,45,466.3333333333333,musicxml-no-match
LH,47,466.3333333333333,score-midi-no-match
LH,48,466.375,score-midi-no-match
LH,50,466.5,musicxml-no-match
LH,52,466.5,musicxml-no-match
LH,53,466.5,musicxml-no-match
LH,55,466.5,musicxml-no-match
LH,45,466.625,score-midi-no-match
LH,57,466.625,musicxml-no-match
LH,59,466.75,musicxml-no-match
RH,60,466.75,musicxml-no-match
RH,62,466.75,musicxml-no-match
LH,37,466.875,score-midi-no-match
RH,64,466.875,musicxml-no-match
RH,65,466.875,musicxml-no-match
RH,67,466.875,musicxml-no-match
RH,69,467.0,musicxml-no-match
RH,71,467.0,score-midi-no-match
RH,72,467.125,score-midi-no-match
RH,74,467.125,score-midi-no-match
RH,76,467.125,score-midi-no-match
RH,77,467.125,score-midi-no-match
RH,79,467.25,score-midi-no-match
RH,81,467.25,score-midi-no-match
RH,83,467.25,score-midi-no-match
RH,84,467.25,score-midi-no-match
LH,31,467.3333333333333,musicxml-no-match
RH,86,467.3333333333333,score-midi-no-match
RH,88,467.3333333333333,score-midi-no-match
RH,89,467.375,score-midi-no-match
RH,91,467.375,score-midi-no-match
RH,93,467.5,score-midi-no-match
RH,95,467.5,score-midi-no-match
RH,96,467.5,score-midi-no-match
RH,98,467.5,score-midi-no-match
LH,33,467.625,score-midi-no-match
RH,100,467.625,score-midi-no-match
RH,101,467.625,score-midi-no-match
RH,88,467.66666666666663,score-midi-no-match
RH,89,467.66666666666663,score-midi-no-match
RH,91,467.66666666666663,score-midi-no-match
RH,103,467.66666666666663,score-midi-no-match
LH,31,467.75,score-midi-no-match
RH,105,467.75,score-midi-no-match
LH,33,467.875,musicxml-no-match
LH,26,468.25,musicxml-no-match
LH,38,468.25,musicxml-no-match
RH,86,468.25,musicxml-no-match
RH,98,468.25,musicxml-no-match
LH,29,468.375,score-midi-no-match
RH,90,468.375,score-midi-no-match
RH,95,468.375,musicxml-no-match
RH,96,468.375,musicxml-no-match
RH,91,468.5,outside-or-invalid-beat-map
LH,28,468.625,outside-or-invalid-beat-map
