hand,pitch,onset_ql,reason
RH,69,224.875,musicxml-no-match
LH,45,225.125,score-midi-no-match
LH,52,225.125,score-midi-no-match
LH,57,225.125,score-midi-no-match
RH,64,225.125,score-midi-no-match
RH,69,225.125,score-midi-no-match
LH,50,225.5,score-midi-no-match
LH,26,226.125,score-midi-no-match
LH,38,226.125,score-midi-no-match
LH,57,227.0,score-midi-no-match
RH,64,227.0,score-midi-no-match
RH,69,227.0,score-midi-no-match
LH,45,227.125,score-midi-no-match
LH,50,227.125,score-midi-no-match
LH,52,227.125,score-midi-no-match
RH,62,227.125,score-midi-no-match
LH,45,227.375,score-midi-no-match
LH,52,227.375,score-midi-no-match
LH,57,227.375,score-midi-no-match
RH,62,227.375,score-midi-no-match
RH,64,227.375,score-midi-no-match
RH,69,227.375,score-midi-no-match
LH,45,227.75,musicxml-no-match
LH,50,227.75,musicxml-no-match
LH,57,227.75,musicxml-no-match
RH,62,227.75,musicxml-no-match
RH,69,227.75,musicxml-no-match
LH,52,229.375,score-midi-no-match
LH,57,229.375,score-midi-no-match
RH,69,229.375,score-midi-no-match
LH,45,229.5,musicxml-no-match
RH,62,229.5,musicxml-ambiguous
RH,66,229.75,score-midi-no-match
LH,54,229.875,musicxml-no-match
LH,49,230.0,score-midi-no-match
LH,54,230.375,score-midi-no-match
LH,45,230.75,score-midi-no-match
LH,50,230.75,score-midi-no-match
LH,54,230.75,score-midi-no-match
LH,57,230.75,score-midi-no-match
RH,62,230.75,score-midi-no-match
RH,66,230.75,score-midi-no-match
RH,69,230.75,score-midi-no-match
LH,28,231.375,score-midi-no-match
LH,40,231.375,score-midi-no-match
LH,54,231.625,musicxml-no-match
LH,59,231.625,musicxml-no-match
RH,66,231.625,musicxml-no-match
LH,51,232.375,score-midi-no-match
LH,59,232.375,score-midi-no-match
RH,66,232.375,score-midi-no-match
RH,71,232.375,score-midi-no-match
RH,64,232.5,score-midi-no-match
LH,47,232.875,score-midi-no-match
LH,52,232.875,score-midi-no-match
LH,54,232.875,score-midi-no-match
LH,59,232.875,score-midi-no-match
RH,64,232.875,score-midi-no-match
RH,66,232.875,score-midi-no-match
RH,71,232.875,musicxml-no-match
LH,54,233.25,musicxml-no-match
LH,59,233.25,musicxml-no-match
RH,66,233.25,musicxml-no-match
RH,71,233.25,musicxml-no-match
LH,47,233.375,musicxml-no-match
LH,47,233.625,musicxml-no-match
LH,54,233.625,musicxml-no-match
LH,59,233.625,musicxml-no-match
RH,66,233.625,musicxml-no-match
RH,71,233.625,musicxml-no-match
RH,71,234.125,musicxml-no-match
LH,47,234.66666666666666,musicxml-no-match
LH,59,234.66666666666666,musicxml-no-match
LH,54,234.875,score-midi-no-match
LH,47,235.0,musicxml-no-match
LH,54,235.0,musicxml-no-match
LH,59,235.0,musicxml-no-match
LH,55,235.33333333333331,musicxml-no-match
RH,67,235.33333333333331,musicxml-no-match
LH,47,235.375,musicxml-no-match
LH,52,235.5,musicxml-no-match
RH,66,235.5,score-midi-no-match
LH,47,235.66666666666666,score-midi-no-match
LH,52,235.66666666666666,score-midi-no-match
LH,55,235.66666666666666,score-midi-no-match
LH,59,235.66666666666666,score-midi-no-match
LH,47,236.0,score-midi-no-match
LH,52,236.0,score-midi-no-match
LH,57,236.0,score-midi-no-match
RH,69,236.0,score-midi-no-match
LH,51,236.125,score-midi-no-match
LH,31,236.5,score-midi-no-match
LH,43,236.5,score-midi-no-match
LH,48,236.875,score-midi-no-match
LH,50,236.875,musicxml-no-match
LH,55,236.875,score-midi-no-match
LH,57,236.875,musicxml-no-match
RH,62,236.875,musicxml-no-match
RH,67,236.875,musicxml-no-match
RH,69,236.875,musicxml-no-match
LH,50,237.625,score-midi-no-match
LH,55,237.625,score-midi-no-match
LH,57,237.625,score-midi-no-match
RH,62,237.625,score-midi-no-match
RH,74,237.625,score-midi-no-match
RH,68,237.66666666666666,score-midi-no-match
RH,69,237.66666666666666,score-midi-no-match
RH,70,237.66666666666666,score-midi-no-match
LH,55,238.0,musicxml-no-match
LH,57,238.0,musicxml-no-match
RH,62,238.0,musicxml-no-match
RH,67,238.0,musicxml-no-match
RH,69,238.0,musicxml-no-match
RH,74,238.0,musicxml-no-match
LH,50,238.25,score-midi-no-match
LH,59,238.5,musicxml-no-match
RH,70,238.5,score-midi-no-match
RH,71,238.5,musicxml-no-match
LH,50,239.0,score-midi-no-match
LH,54,239.0,score-midi-no-match
LH,55,239.0,score-midi-no-match
LH,59,239.0,score-midi-no-match
RH,62,239.0,musicxml-no-match
RH,67,239.0,musicxml-no-match
RH,74,239.0,musicxml-no-match
LH,50,239.25,musicxml-no-match
LH,55,239.25,musicxml-no-match
RH,62,239.25,musicxml-no-match
RH,67,239.33333333333331,musicxml-no-match
RH,74,239.33333333333331,musicxml-no-match
LH,50,239.625,musicxml-no-match
RH,62,239.625,musicxml-no-match
RH,74,239.625,musicxml-no-match
LH,50,240.0,musicxml-no-match
LH,55,240.0,musicxml-no-match
RH,62,240.0,musicxml-no-match
RH,67,240.0,musicxml-no-match
RH,74,240.0,musicxml-no-match
LH,50,240.25,musicxml-no-match
RH,62,240.25,musicxml-no-match
RH,74,240.25,musicxml-no-match
RH,67,240.33333333333331,musicxml-no-match
LH,59,240.625,musicxml-no-match
RH,71,240.625,musicxml-no-match
LH,52,241.0,musicxml-no-match
LH,59,241.0,musicxml-no-match
RH,64,241.0,score-midi-no-match
RH,71,241.0,musicxml-no-match
RH,76,241.0,musicxml-no-match
LH,52,241.375,score-midi-no-match
LH,55,241.375,score-midi-no-match
LH,59,241.375,score-midi-no-match
RH,64,241.375,score-midi-no-match
RH,67,241.375,score-midi-no-match
RH,76,241.375,score-midi-no-match
LH,30,242.0,score-midi-no-match
LH,42,242.0,score-midi-no-match
LH,41,242.125,score-midi-no-match
RH,61,242.25,musicxml-no-match
RH,66,242.25,musicxml-no-match
RH,73,242.25,musicxml-no-match
LH,49,243.0,score-midi-no-match
LH,54,243.0,score-midi-no-match
LH,56,243.0,score-midi-no-match
LH,59,243.0,score-midi-no-match
RH,61,243.0,score-midi-no-match
RH,66,243.0,score-midi-no-match
RH,71,243.0,score-midi-no-match
RH,73,243.0,score-midi-no-match
RH,78,243.0,score-midi-no-match
LH,54,243.5,musicxml-no-match
LH,56,243.5,score-midi-no-match
RH,61,243.5,musicxml-no-match
RH,66,243.5,musicxml-no-match
RH,71,243.5,score-midi-no-match
RH,73,243.5,musicxml-no-match
RH,78,243.5,musicxml-no-match
LH,49,243.625,score-midi-no-match
LH,49,243.875,musicxml-no-match
LH,54,243.875,musicxml-no-match
RH,61,243.875,musicxml-no-match
RH,66,243.875,musicxml-no-match
RH,73,243.875,musicxml-no-match
RH,78,243.875,musicxml-no-match
LH,56,244.0,score-midi-no-match
LH,54,244.25,musicxml-no-match
RH,61,244.25,musicxml-no-match
RH,66,244.25,musicxml-no-match
RH,78,244.25,musicxml-no-match
LH,49,244.33333333333331,musicxml-no-match
LH,56,244.33333333333331,score-midi-no-match
RH,73,244.33333333333331,musicxml-no-match
LH,49,244.625,musicxml-no-match
RH,61,244.625,musicxml-no-match
RH,66,244.625,musicxml-no-match
RH,78,244.625,musicxml-no-match
LH,56,244.66666666666666,score-midi-no-match
LH,54,244.75,score-midi-no-match
LH,54,244.875,musicxml-no-match
LH,56,244.875,score-midi-no-match
RH,61,244.875,musicxml-no-match
RH,66,244.875,musicxml-no-match
RH,73,244.875,musicxml-no-match
LH,49,245.0,musicxml-no-match
RH,78,245.0,score-midi-no-match
LH,51,245.125,score-midi-no-match
LH,49,245.33333333333331,musicxml-no-match
LH,54,245.33333333333331,musicxml-no-match
LH,56,245.33333333333331,score-midi-no-match
RH,61,245.33333333333331,musicxml-no-match
RH,66,245.33333333333331,musicxml-no-match
RH,73,245.33333333333331,musicxml-no-match
RH,78,245.33333333333331,musicxml-no-match
LH,49,245.625,musicxml-no-match
LH,54,245.625,musicxml-no-match
RH,61,245.625,musicxml-no-match
RH,66,245.625,musicxml-no-match
RH,73,245.625,musicxml-no-match
RH,78,245.625,musicxml-no-match
LH,56,245.66666666666666,score-midi-no-match
RH,75,245.66666666666666,score-midi-no-match
LH,54,245.875,musicxml-no-match
LH,59,245.875,musicxml-no-match
RH,78,245.875,musicxml-no-match
LH,49,246.0,musicxml-no-match
LH,56,246.0,score-midi-no-match
RH,75,246.0,score-midi-no-match
LH,49,246.25,score-midi-no-match
LH,54,246.25,score-midi-no-match
LH,56,246.25,score-midi-no-match
LH,59,246.25,score-midi-no-match
RH,61,246.25,score-midi-no-match
RH,66,246.25,score-midi-no-match
RH,73,246.25,score-midi-no-match
RH,78,246.25,score-midi-no-match
LH,45,246.66666666666666,score-midi-no-match
LH,57,246.66666666666666,score-midi-no-match
LH,47,246.75,score-midi-no-match
LH,49,246.75,score-midi-no-match
LH,52,246.75,score-midi-no-match
LH,21,247.5,score-midi-no-match
LH,23,247.5,score-midi-no-match
LH,35,247.5,score-midi-no-match
RH,64,248.375,score-midi-no-match
RH,67,248.375,score-midi-no-match
RH,71,248.375,score-midi-no-match
RH,73,248.375,score-midi-no-match
RH,76,248.375,score-midi-no-match
RH,78,248.375,score-midi-no-match
RH,83,248.375,score-midi-no-match
LH,55,248.5,score-midi-no-match
LH,59,248.5,score-midi-no-match
RH,61,248.5,score-midi-no-match
RH,64,249.125,musicxml-no-match
RH,67,249.125,musicxml-no-match
RH,72,249.125,score-midi-no-match
RH,83,249.125,musicxml-no-match
LH,55,249.25,musicxml-no-match
LH,55,249.66666666666666,musicxml-no-match
RH,64,249.66666666666666,musicxml-no-match
RH,67,249.66666666666666,musicxml-no-match
RH,83,249.66666666666666,musicxml-no-match
LH,59,249.75,score-midi-no-match
RH,60,249.75,score-midi-no-match
RH,64,250.0,musicxml-no-match
RH,67,250.0,musicxml-no-match
RH,83,250.0,musicxml-no-match
LH,55,250.125,score-midi-no-match
LH,55,250.375,musicxml-no-match
RH,64,250.375,musicxml-no-match
RH,67,250.375,musicxml-no-match
RH,83,250.375,musicxml-no-match
LH,55,250.75,musicxml-no-match
RH,64,250.75,score-midi-no-match
RH,67,250.75,musicxml-no-match
RH,83,250.75,musicxml-no-match
LH,55,251.0,score-midi-no-match
LH,59,251.0,score-midi-no-match
RH,64,251.0,score-midi-no-match
RH,67,251.0,score-midi-no-match
RH,71,251.0,score-midi-no-match
RH,83,251.0,score-midi-no-match
LH,55,251.25,musicxml-no-match
RH,64,251.25,musicxml-no-match
RH,67,251.25,musicxml-no-match
RH,83,251.25,musicxml-no-match
RH,64,251.625,score-midi-no-match
LH,55,251.66666666666666,score-midi-no-match
RH,78,251.66666666666666,score-midi-no-match
RH,71,252.0,score-midi-no-match
RH,78,252.0,score-midi-no-match
RH,83,252.0,score-midi-no-match
LH,55,252.25,score-midi-no-match
LH,59,252.25,score-midi-no-match
RH,61,252.25,score-midi-no-match
RH,64,252.25,score-midi-no-match
RH,67,252.25,score-midi-no-match
RH,71,252.25,score-midi-no-match
RH,73,252.25,score-midi-no-match
RH,83,252.25,score-midi-no-match
LH,30,252.875,score-midi-no-match
LH,42,252.875,score-midi-no-match
RH,66,253.0,musicxml-no-match
LH,54,253.75,score-midi-no-match
LH,59,253.75,score-midi-no-match
RH,61,253.75,score-midi-no-match
RH,66,253.75,score-midi-no-match
RH,71,253.75,score-midi-no-match
RH,73,253.75,score-midi-no-match
RH,78,253.75,score-midi-no-match
LH,49,253.875,score-midi-no-match
LH,56,253.875,score-midi-no-match
LH,54,254.125,musicxml-no-match
RH,66,254.125,musicxml-no-match
RH,73,254.125,score-midi-no-match
RH,78,254.125,musicxml-no-match
LH,56,254.25,score-midi-no-match
LH,54,254.5,musicxml-no-match
LH,56,254.5,score-midi-no-match
RH,66,254.5,musicxml-no-match
RH,78,254.5,musicxml-no-match
LH,49,254.875,musicxml-no-match
LH,54,254.875,musicxml-no-match
LH,56,254.875,score-midi-no-match
RH,66,254.875,musicxml-no-match
RH,78,254.875,musicxml-no-match
LH,47,255.125,musicxml-no-match
RH,66,255.125,musicxml-no-match
LH,54,255.5,musicxml-no-match
LH,56,255.5,score-midi-no-match
LH,58,255.5,score-midi-no-match
LH,59,255.5,musicxml-no-match
RH,66,255.5,musicxml-no-match
LH,49,255.625,musicxml-no-match
LH,54,255.75,musicxml-no-match
RH,61,255.75,musicxml-no-match
RH,66,255.75,musicxml-no-match
LH,49,255.875,musicxml-no-match
LH,56,255.875,score-midi-no-match
RH,78,255.875,score-midi-no-match
LH,49,256.125,musicxml-no-match
LH,54,256.125,musicxml-no-match
LH,56,256.125,score-midi-no-match
RH,61,256.125,musicxml-no-match
RH,66,256.125,musicxml-no-match
RH,62,256.375,musicxml-no-match
RH,74,256.375,musicxml-no-match
LH,50,256.5,musicxml-no-match
LH,54,256.5,score-midi-no-match
LH,58,256.5,score-midi-no-match
LH,50,256.75,score-midi-no-match
LH,54,256.75,score-midi-no-match
LH,59,256.75,score-midi-no-match
RH,62,256.75,score-midi-no-match
RH,66,256.75,score-midi-no-match
RH,74,256.75,score-midi-no-match
LH,52,257.125,score-midi-no-match
RH,64,257.125,score-midi-no-match
RH,76,257.125,score-midi-no-match
LH,24,258.125,score-midi-no-match
LH,26,258.125,score-midi-no-match
LH,38,258.125,score-midi-no-match
LH,36,258.25,score-midi-no-match
RH,64,258.25,musicxml-no-match
RH,76,258.25,musicxml-no-match
RH,70,258.375,score-midi-no-match
LH,45,259.0,score-midi-no-match
LH,50,259.0,score-midi-no-match
LH,57,259.0,score-midi-no-match
RH,71,259.0,score-midi-no-match
RH,76,259.0,score-midi-no-match
RH,83,259.0,score-midi-no-match
RH,74,259.125,score-midi-no-match
LH,45,259.375,musicxml-no-match
LH,50,259.375,musicxml-no-match
LH,57,259.375,musicxml-no-match
RH,74,259.5,musicxml-no-match
RH,76,259.5,musicxml-no-match
RH,83,259.5,musicxml-no-match
LH,54,259.75,score-midi-no-match
RH,61,259.75,score-midi-no-match
LH,53,260.0,score-midi-no-match
LH,58,260.0,score-midi-no-match
RH,62,260.0,musicxml-no-match
RH,78,260.0,musicxml-no-match
RH,79,260.0,score-midi-no-match
LH,57,260.125,musicxml-no-match
RH,74,260.125,musicxml-no-match
LH,54,260.5,score-midi-no-match
LH,57,260.5,score-midi-no-match
RH,62,260.5,musicxml-no-match
RH,74,260.5,score-midi-no-match
RH,78,260.5,score-midi-no-match
RH,83,260.5,musicxml-no-match
LH,56,260.875,score-midi-no-match
RH,62,260.875,musicxml-no-match
RH,74,260.875,musicxml-no-match
RH,83,260.875,musicxml-no-match
LH,54,261.25,musicxml-no-match
LH,59,261.25,musicxml-no-match
RH,66,261.25,musicxml-no-match
RH,71,261.25,musicxml-no-match
RH,78,261.25,musicxml-no-match
RH,83,261.25,musicxml-no-match
RH,74,261.5,musicxml-no-match
RH,83,261.5,musicxml-no-match
RH,80,261.66666666666663,score-midi-no-match
RH,62,261.875,musicxml-no-match
RH,74,261.875,musicxml-no-match
RH,83,261.875,musicxml-no-match
RH,80,262.0,score-midi-no-match
LH,54,262.3333333333333,musicxml-no-match
LH,59,262.3333333333333,musicxml-no-match
RH,62,262.3333333333333,musicxml-no-match
RH,66,262.3333333333333,musicxml-no-match
RH,78,262.3333333333333,musicxml-no-match
RH,75,262.375,score-midi-no-match
LH,59,262.75,score-midi-no-match
RH,62,262.75,score-midi-no-match
RH,66,262.75,score-midi-no-match
RH,71,262.75,score-midi-no-match
RH,74,262.75,score-midi-no-match
RH,78,262.75,score-midi-no-match
RH,83,262.75,score-midi-no-match
LH,54,262.875,musicxml-no-match
RH,75,262.875,score-midi-no-match
LH,54,263.25,score-midi-no-match
LH,59,263.25,score-midi-no-match
RH,62,263.25,score-midi-no-match
RH,66,263.25,score-midi-no-match
RH,71,263.25,score-midi-no-match
RH,74,263.25,score-midi-no-match
RH,83,263.25,score-midi-no-match
LH,24,264.125,score-midi-no-match
LH,36,264.125,score-midi-no-match
LH,43,265.625,score-midi-no-match
LH,50,265.625,score-midi-no-match
LH,54,265.625,score-midi-no-match
LH,55,265.625,score-midi-no-match
RH,72,265.625,score-midi-no-match
RH,74,265.625,score-midi-no-match
RH,78,265.625,score-midi-no-match
RH,84,265.625,score-midi-no-match
LH,50,266.125,musicxml-no-match
LH,55,266.125,score-midi-no-match
RH,72,266.125,musicxml-no-match
RH,84,266.125,musicxml-no-match
LH,54,266.25,score-midi-no-match
LH,55,266.75,musicxml-no-match
RH,60,266.75,musicxml-no-match
RH,64,266.75,musicxml-no-match
RH,67,266.75,musicxml-no-match
RH,72,266.75,musicxml-no-match
RH,76,266.75,musicxml-no-match
RH,79,266.75,musicxml-no-match
RH,61,267.0,score-midi-no-match
RH,60,267.625,score-midi-no-match
RH,64,267.625,score-midi-no-match
RH,67,267.625,score-midi-no-match
RH,72,267.625,score-midi-no-match
RH,76,267.625,score-midi-no-match
RH,79,267.625,score-midi-no-match
RH,84,267.625,score-midi-no-match
LH,55,267.66666666666663,score-midi-no-match
LH,55,268.125,score-midi-no-match
RH,60,268.125,score-midi-no-match
RH,64,268.125,score-midi-no-match
RH,67,268.125,score-midi-no-match
RH,72,268.125,score-midi-no-match
RH,76,268.125,score-midi-no-match
RH,79,268.125,score-midi-no-match
RH,84,268.125,score-midi-no-match
LH,55,268.5,musicxml-no-match
RH,60,268.5,musicxml-no-match
RH,64,268.5,musicxml-no-match
RH,67,268.5,musicxml-no-match
RH,72,268.5,musicxml-no-match
RH,76,268.5,musicxml-no-match
RH,79,268.5,musicxml-no-match
RH,84,268.5,musicxml-no-match
LH,55,268.875,musicxml-no-match
RH,60,268.875,musicxml-no-match
RH,64,268.875,musicxml-no-match
RH,67,268.875,musicxml-no-match
RH,72,268.875,musicxml-no-match
RH,76,268.875,musicxml-no-match
RH,79,268.875,musicxml-no-match
RH,84,268.875,musicxml-no-match
RH,60,269.25,score-midi-no-match
RH,64,269.25,score-midi-no-match
RH,67,269.25,score-midi-no-match
RH,72,269.25,score-midi-no-match
RH,76,269.25,score-midi-no-match
RH,84,269.25,score-midi-no-match
LH,55,269.3333333333333,musicxml-no-match
RH,79,269.3333333333333,musicxml-no-match
LH,50,269.875,musicxml-no-match
LH,55,269.875,musicxml-no-match
RH,60,269.875,musicxml-no-match
RH,62,269.875,musicxml-no-match
RH,67,269.875,musicxml-no-match
RH,72,269.875,musicxml-no-match
RH,76,269.875,musicxml-no-match
RH,79,269.875,musicxml-no-match
LH,52,270.5,score-midi-no-match
LH,55,270.5,score-midi-no-match
RH,60,270.5,score-midi-no-match
RH,64,270.5,score-midi-no-match
RH,67,270.5,score-midi-no-match
RH,72,270.5,score-midi-no-match
RH,79,270.5,score-midi-no-match
LH,45,270.875,musicxml-no-match
LH,52,270.875,musicxml-no-match
LH,57,270.875,musicxml-no-match
RH,67,270.875,musicxml-no-match
RH,79,270.875,musicxml-no-match
LH,47,271.3333333333333,musicxml-no-match
LH,52,271.3333333333333,musicxml-no-match
LH,59,271.3333333333333,musicxml-no-match
LH,52,271.66666666666663,musicxml-no-match
LH,48,271.75,musicxml-no-match
LH,40,272.125,musicxml-no-match
LH,48,272.125,musicxml-no-match
LH,52,272.125,musicxml-no-match
RH,74,272.125,score-midi-no-match
RH,76,272.125,score-midi-no-match
LH,42,272.5,musicxml-no-match
LH,44,272.5,score-midi-no-match
LH,46,272.5,score-midi-no-match
LH,48,272.5,musicxml-no-match
LH,52,272.5,musicxml-no-match
LH,54,272.5,musicxml-no-match
LH,43,272.875,musicxml-no-match
LH,46,272.875,score-midi-no-match
LH,48,272.875,score-midi-no-match
LH,55,272.875,score-midi-no-match
RH,69,273.0,score-midi-no-match
LH,38,273.25,score-midi-no-match
LH,43,273.25,score-midi-no-match
LH,50,273.25,score-midi-no-match
RH,60,273.25,score-midi-no-match
RH,64,273.25,score-midi-no-match
RH,72,273.25,score-midi-no-match
RH,71,273.375,score-midi-no-match
LH,40,273.625,score-midi-no-match
LH,48,273.625,score-midi-no-match
RH,63,273.66666666666663,score-midi-no-match
LH,43,273.75,score-midi-no-match
LH,43,273.875,musicxml-no-match
LH,48,273.875,musicxml-no-match
LH,52,273.875,musicxml-no-match
RH,64,273.875,musicxml-no-match
LH,43,274.625,score-midi-no-match
LH,48,274.625,score-midi-no-match
LH,52,274.625,score-midi-no-match
RH,64,274.625,score-midi-no-match
LH,40,274.66666666666663,score-midi-no-match
RH,60,274.66666666666663,score-midi-no-match
LH,40,275.125,musicxml-no-match
LH,43,275.125,musicxml-no-match
LH,48,275.125,musicxml-no-match
LH,55,275.125,musicxml-no-match
RH,60,275.125,musicxml-no-match
RH,64,275.125,musicxml-no-match
LH,40,276.5,musicxml-no-match
LH,43,276.5,musicxml-no-match
LH,59,276.75,score-midi-no-match
LH,55,277.125,musicxml-no-match
RH,60,277.125,musicxml-no-match
LH,43,277.3333333333333,musicxml-no-match
LH,55,277.375,musicxml-no-match
LH,40,279.0,score-midi-no-match
LH,52,279.0,score-midi-no-match
LH,55,279.0,score-midi-no-match
RH,64,279.0,score-midi-no-match
RH,67,279.0,score-midi-no-match
LH,43,279.125,score-midi-no-match
LH,55,279.25,score-midi-no-match
LH,43,279.875,score-midi-no-match
LH,52,279.875,score-midi-no-match
LH,55,279.875,score-midi-no-match
RH,64,279.875,score-midi-no-match
RH,67,279.875,score-midi-no-match
LH,40,280.0,score-midi-no-match
LH,40,280.66666666666663,score-midi-no-match
LH,40,281.0,score-midi-no-match
LH,52,281.0,score-midi-no-match
RH,60,281.0,score-midi-no-match
LH,43,281.125,score-midi-no-match
LH,47,281.625,score-midi-no-match
LH,59,281.625,score-midi-no-match
RH,60,282.5,musicxml-no-match
LH,48,282.625,musicxml-no-match
LH,55,283.5,score-midi-no-match
RH,64,283.5,score-midi-no-match
RH,67,283.5,score-midi-no-match
LH,40,283.625,score-midi-no-match
LH,52,283.625,score-midi-no-match
RH,67,283.625,score-midi-no-match
LH,43,283.66666666666663,score-midi-no-match
LH,59,284.875,musicxml-no-match
LH,47,285.0,musicxml-no-match
RH,60,287.125,musicxml-no-match
LH,48,287.25,musicxml-no-match
LH,42,293.5,score-midi-no-match
LH,50,293.5,score-midi-no-match
LH,54,293.5,score-midi-no-match
RH,62,293.5,score-midi-no-match
LH,59,293.875,musicxml-no-match
RH,64,293.875,musicxml-no-match
LH,47,294.0,musicxml-no-match
LH,52,294.0,musicxml-no-match
RH,71,296.625,musicxml-no-match
LH,30,296.75,musicxml-no-match
LH,42,296.75,musicxml-no-match
LH,47,299.0,score-midi-no-match
LH,54,299.0,score-midi-no-match
LH,59,299.0,score-midi-no-match
RH,66,299.0,score-midi-no-match
LH,55,299.3333333333333,musicxml-no-match
RH,62,299.3333333333333,musicxml-no-match
RH,67,299.3333333333333,musicxml-no-match
LH,50,299.375,musicxml-no-match
RH,74,301.3333333333333,musicxml-no-match
LH,30,301.375,musicxml-no-match
LH,42,301.375,musicxml-no-match
RH,62,301.375,musicxml-no-match
LH,50,303.25,score-midi-no-match
LH,57,303.25,score-midi-no-match
RH,62,303.25,score-midi-no-match
RH,69,303.25,score-midi-no-match
LH,54,303.625,musicxml-no-match
RH,66,303.75,musicxml-no-match
RH,66,306.0,score-midi-no-match
RH,78,306.0,score-midi-no-match
LH,30,306.125,musicxml-no-match
LH,42,306.125,musicxml-no-match
LH,55,308.66666666666663,musicxml-no-match
LH,59,308.66666666666663,musicxml-no-match
RH,67,308.66666666666663,musicxml-no-match
LH,47,308.875,score-midi-no-match
LH,50,309.0,score-midi-no-match
LH,57,309.0,score-midi-no-match
RH,62,309.0,score-midi-no-match
RH,69,309.0,score-midi-no-match
RH,78,310.125,musicxml-no-match
LH,30,310.25,musicxml-no-match
LH,42,310.25,musicxml-no-match
LH,59,311.5,musicxml-no-match
RH,66,311.5,musicxml-no-match
LH,47,311.625,score-midi-no-match
LH,54,311.625,score-midi-no-match
RH,67,311.75,score-midi-no-match
LH,55,311.875,musicxml-no-match
LH,50,312.0,musicxml-no-match
RH,62,312.0,musicxml-no-match
RH,62,313.875,musicxml-no-match
RH,74,313.875,musicxml-no-match
LH,30,314.0,musicxml-no-match
LH,42,314.0,musicxml-no-match
LH,50,315.5,score-midi-no-match
LH,57,315.5,score-midi-no-match
RH,69,315.5,score-midi-no-match
RH,62,315.625,score-midi-no-match
LH,54,315.75,score-midi-no-match
LH,59,315.75,score-midi-no-match
RH,66,315.75,score-midi-no-match
RH,71,315.75,score-midi-no-match
LH,57,316.0,score-midi-no-match
RH,62,316.0,score-midi-no-match
RH,69,316.0,score-midi-no-match
LH,50,316.125,score-midi-no-match
RH,71,316.125,musicxml-no-match
LH,54,316.25,musicxml-no-match
LH,59,316.25,musicxml-no-match
LH,30,318.0,musicxml-no-match
LH,42,318.0,musicxml-no-match
RH,66,318.0,musicxml-no-match
RH,78,318.0,musicxml-no-match
LH,54,319.3333333333333,score-midi-no-match
RH,66,319.3333333333333,score-midi-no-match
RH,73,319.3333333333333,score-midi-no-match
RH,61,319.375,score-midi-no-match
RH,74,319.5,score-midi-no-match
LH,57,319.625,score-midi-no-match
RH,62,319.625,score-midi-no-match
RH,66,319.625,musicxml-no-match
RH,69,319.625,score-midi-no-match
RH,73,319.75,musicxml-no-match
LH,54,319.875,score-midi-no-match
RH,61,319.875,score-midi-no-match
LH,57,320.0,musicxml-no-match
RH,69,320.0,musicxml-no-match
RH,69,320.25,score-midi-no-match
RH,69,321.875,musicxml-no-match
RH,81,321.875,score-midi-no-match
LH,30,322.0,musicxml-no-match
LH,42,322.0,musicxml-no-match
LH,50,323.66666666666663,score-midi-no-match
RH,62,323.66666666666663,score-midi-no-match
RH,71,323.66666666666663,score-midi-no-match
LH,59,323.75,score-midi-no-match
RH,66,323.875,score-midi-no-match
RH,73,323.875,score-midi-no-match
LH,54,324.0,score-midi-no-match
RH,61,324.0,score-midi-no-match
LH,30,324.875,musicxml-no-match
LH,42,324.875,musicxml-no-match
RH,81,324.875,musicxml-no-match
LH,50,325.75,score-midi-no-match
LH,57,325.75,score-midi-no-match
RH,62,325.75,score-midi-no-match
RH,69,325.75,score-midi-no-match
LH,54,325.875,score-midi-no-match
LH,59,325.875,score-midi-no-match
RH,66,325.875,score-midi-no-match
RH,71,325.875,score-midi-no-match
LH,57,326.0,musicxml-no-match
RH,62,326.0,musicxml-no-match
LH,50,326.125,score-midi-no-match
RH,69,326.125,musicxml-no-match
LH,54,326.25,musicxml-no-match
RH,66,326.25,musicxml-no-match
RH,71,326.25,musicxml-no-match
LH,59,326.3333333333333,musicxml-no-match
LH,30,327.66666666666663,musicxml-no-match
RH,66,327.66666666666663,musicxml-no-match
RH,78,327.66666666666663,musicxml-no-match
LH,42,327.75,musicxml-no-match
LH,54,328.625,score-midi-no-match
RH,61,328.625,score-midi-no-match
RH,66,328.625,score-midi-no-match
RH,73,328.625,score-midi-no-match
LH,57,328.75,score-midi-no-match
RH,62,328.75,score-midi-no-match
RH,69,328.75,score-midi-no-match
RH,74,328.75,score-midi-no-match
RH,61,329.0,score-midi-no-match
LH,54,329.125,score-midi-no-match
RH,62,329.125,musicxml-no-match
RH,74,329.125,musicxml-no-match
LH,57,329.25,musicxml-no-match
LH,30,330.625,musicxml-no-match
LH,42,330.625,musicxml-no-match
RH,69,330.625,musicxml-no-match
RH,81,330.625,musicxml-no-match
LH,57,331.625,score-midi-no-match
RH,64,331.625,score-midi-no-match
RH,69,331.625,score-midi-no-match
RH,76,331.625,score-midi-no-match
RH,62,331.875,score-midi-no-match
RH,66,331.875,score-midi-no-match
RH,74,331.875,score-midi-no-match
RH,78,331.875,score-midi-no-match
RH,64,332.0,musicxml-no-match
RH,69,332.0,musicxml-no-match
RH,76,332.0,musicxml-no-match
LH,57,332.125,score-midi-no-match
RH,62,332.25,musicxml-no-match
RH,74,332.25,musicxml-no-match
RH,76,332.25,score-midi-no-match
