pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,review_priority,suggested_review_class,label,review_class,review_note
83,83,4,43.125,0.78125,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0.913511598,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,83,4,43.125,0.78125,3.0,3.0,0.0,3.0,0.875,2.125,2.125,0,1,0,0.06950538,barline,schubert_d979,RH,normal,notation-shortening,,,
69,72,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.5,0.0,0.03125,0,0,0,0.940798604,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,72,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.666666667,0.166666667,0.135416667,0,0,0,0.71407594,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,72,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.333333333,0.166666667,0.197916667,0,0,0,0.69872114,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
69,72,3,44.5,0.125,1.5,1.53125,0.03125,6.0,3.5,2.0,1.96875,0,1,0,0.076367064,barline,schubert_d979,RH,normal,notation-shortening,,,
69,72,3,44.5,0.125,1.5,1.53125,0.03125,6.0,6.0,4.5,4.46875,1,0,1,0.02002067,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
81,77,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.5,0.0,0.03125,0,0,0,0.940798604,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,77,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.666666667,0.166666667,0.135416667,0,0,0,0.71407594,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,77,3,44.5,0.125,1.5,1.53125,0.03125,6.0,1.333333333,0.166666667,0.197916667,0,0,0,0.69872114,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
81,77,3,44.5,0.125,1.5,1.53125,0.03125,6.0,3.5,2.0,1.96875,0,1,0,0.076367064,barline,schubert_d979,RH,normal,notation-shortening,,,
81,77,3,44.5,0.125,1.5,1.53125,0.03125,6.0,6.0,4.5,4.46875,1,0,1,0.02002067,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
72,80,2,45.0,0.25,1.0,1.03125,0.03125,1.125,1.0,0.0,0.03125,0,0,0,0.940798604,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,80,2,45.0,0.25,1.0,1.03125,0.03125,1.125,1.125,0.125,0.09375,0,0,1,0.788559885,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
84,84,2,45.0,0.25,1.0,1.03125,0.03125,1.125,1.0,0.0,0.03125,0,0,0,0.940798604,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,84,2,45.0,0.25,1.0,1.03125,0.03125,1.125,1.125,0.125,0.09375,0,0,1,0.788559885,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
83,78,2,46.125,0.53125,1.875,1.901041667,0.026041667,1.875,1.875,0.0,0.026041667,0,1,1,0.999,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,74,4,46.125,0.53125,1.875,1.901041667,0.026041667,1.875,1.875,0.0,0.026041667,0,1,1,0.999,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,70,2,48.0,0.0,1.0,1.078125,0.078125,1.125,1.0,0.0,0.078125,0,0,0,0.92762759,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,70,2,48.0,0.0,1.0,1.078125,0.078125,1.125,1.125,0.125,0.046875,0,0,1,0.801486243,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,58,4,48.0,0.0,1.0,1.078125,0.078125,1.125,1.0,0.0,0.078125,0,0,0,0.92762759,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,58,4,48.0,0.0,1.0,1.078125,0.078125,1.125,1.125,0.125,0.046875,0,0,1,0.801486243,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,70,2,49.125,0.28125,1.875,1.9609375,0.0859375,1.875,1.875,0.0,0.0859375,0,0,1,0.945503554,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,66,4,49.125,0.28125,1.875,1.9609375,0.0859375,1.875,1.875,0.0,0.0859375,0,0,1,0.945503554,key-release-grid+next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
67,42,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.5,0.0,0.0703125,0,1,0,0.969771634,barline+key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,42,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.625,0.125,0.0546875,1,0,0,0.733899248,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,42,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.333333333,0.166666667,0.236979167,0,0,0,0.68969302,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
67,42,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.666666667,0.166666667,0.096354167,1,0,0,0.682095773,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,42,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,3.0,1.5,1.4296875,1,0,1,0.094001066,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
79,69,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.5,0.0,0.0703125,0,1,0,0.969771634,barline+key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,69,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.625,0.125,0.0546875,1,0,0,0.733899248,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,69,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.333333333,0.166666667,0.236979167,0,0,0,0.68969302,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
79,69,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,1.666666667,0.166666667,0.096354167,1,0,0,0.682095773,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,69,3,50.5,0.625,1.5,1.5703125,0.0703125,3.0,3.0,1.5,1.4296875,1,0,1,0.094001066,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
83,75,2,51.0,0.75,1.0,1.0703125,0.0703125,1.0,1.0,0.0,0.0703125,0,1,1,0.989771634,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,69,4,51.0,0.75,1.0,1.0703125,0.0703125,1.0,1.0,0.0,0.0703125,0,1,1,0.989771634,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,80,2,52.0,0.0,2.0,2.072916667,0.072916667,2.125,2.0,0.0,0.072916667,0,0,0,0.929054718,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,80,2,52.0,0.0,2.0,2.072916667,0.072916667,2.125,2.125,0.125,0.052083333,0,0,1,0.800013814,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,78,4,52.0,0.0,2.0,2.072916667,0.072916667,2.125,2.0,0.0,0.072916667,0,0,0,0.929054718,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,78,4,52.0,0.0,2.0,2.072916667,0.072916667,2.125,2.125,0.125,0.052083333,0,0,1,0.800013814,next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,77,1,53.5,0.375,1.625,1.625,0.0,1.625,1.625,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,77,1,53.5,0.375,1.625,1.625,0.0,1.625,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,1.5,0.0,0.088541667,0,0,0,0.924799955,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,1.625,0.125,0.036458333,0,0,0,0.784458855,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,1.666666667,0.166666667,0.078125,0,0,0,0.729199507,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,1.333333333,0.166666667,0.255208334,0,0,0,0.685622553,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,2.5,1.0,0.911458333,0,1,0,0.218474209,barline,schubert_d979,RH,normal,notation-shortening,,,
66,69,3,53.5,0.375,1.5,1.588541667,0.088541667,5.5,5.5,4.0,3.911458333,1,0,1,0.021211267,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
83,90,2,54.125,0.53125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,81,4,54.125,0.53125,1.0,1.0,0.0,2.625,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,81,4,54.125,0.53125,1.0,1.0,0.0,2.625,1.875,0.875,0.875,0,1,0,0.249126198,barline,schubert_d979,RH,normal,notation-shortening,,,
71,81,4,54.125,0.53125,1.0,1.0,0.0,2.625,2.625,1.625,1.625,1,0,1,0.077893781,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
78,90,1,55.125,0.78125,4.0,4.0,0.0,9.125,4.0,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,90,1,55.125,0.78125,4.0,4.0,0.0,9.125,0.875,3.125,3.125,0,1,0,0.047230754,barline,schubert_d979,RH,normal,notation-shortening,,,
78,90,1,55.125,0.78125,4.0,4.0,0.0,9.125,9.125,5.125,5.125,1,0,1,0.019360909,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
90,95,2,55.125,0.78125,1.375,3.979166667,2.604166667,1.625,1.375,0.0,2.604166667,1,0,0,0.669579735,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
90,95,2,55.125,0.78125,1.375,3.979166667,2.604166667,1.625,1.333333333,0.041666667,2.645833334,1,0,0,0.61636569,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
90,95,2,55.125,0.78125,1.375,3.979166667,2.604166667,1.625,1.5,0.125,2.479166667,1,0,0,0.525431535,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
90,95,2,55.125,0.78125,1.375,3.979166667,2.604166667,1.625,1.625,0.25,2.354166667,1,0,1,0.432645333,next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
90,95,2,55.125,0.78125,1.375,3.979166667,2.604166667,1.625,0.875,0.5,3.104166667,0,1,0,0.303543884,barline,schubert_d979,RH,medium,pedal-only,,,
82,83,2,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.666666667,0.0,1.6875,0,0,0,0.73299846,key-release-grid,schubert_d979,RH,medium,pedal-only,,,
82,83,2,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.625,0.041666667,1.729166667,0,0,0,0.675420197,key-release-grid,schubert_d979,RH,medium,pedal-only,,,
82,83,2,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.75,0.083333333,1.604166667,0,0,1,0.649006147,key-release-grid+next-voice-onset,schubert_d979,RH,medium,pedal-only,,,
70,77,4,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.666666667,0.0,1.6875,0,0,0,0.73299846,key-release-grid,schubert_d979,RH,medium,pedal-only,,,
70,77,4,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.625,0.041666667,1.729166667,0,0,0,0.675420197,key-release-grid,schubert_d979,RH,medium,pedal-only,,,
70,77,4,56.75,0.1875,0.666666667,2.354166667,1.6875,0.75,0.75,0.083333333,1.604166667,0,0,1,0.649006147,key-release-grid+next-voice-onset,schubert_d979,RH,medium,pedal-only,,,
82,84,2,57.5,0.375,1.625,1.625,0.0,4.166666667,1.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
82,84,2,57.5,0.375,1.625,1.625,0.0,4.166666667,1.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
82,84,2,57.5,0.375,1.625,1.625,0.0,4.166666667,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
82,84,2,57.5,0.375,1.625,1.625,0.0,4.166666667,2.5,0.875,0.875,0,1,0,0.249126198,barline,schubert_d979,RH,normal,notation-shortening,,,
82,84,2,57.5,0.375,1.625,1.625,0.0,4.166666667,4.166666667,2.541666667,2.541666667,1,0,1,0.034072267,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
70,74,4,57.5,0.375,1.625,1.625,0.0,5.25,1.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
70,74,4,57.5,0.375,1.625,1.625,0.0,5.25,1.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
70,74,4,57.5,0.375,1.625,1.625,0.0,5.25,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
70,74,4,57.5,0.375,1.625,1.625,0.0,5.25,2.5,0.875,0.875,0,1,0,0.249126198,barline,schubert_d979,RH,normal,notation-shortening,,,
70,74,4,57.5,0.375,1.625,1.625,0.0,5.25,5.25,3.625,3.625,1,0,1,0.022342257,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,58,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,2.666666667,0.0,1.130208333,1,0,1,0.738726,key-release-grid+next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
71,58,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,2.625,0.041666667,1.171875,1,0,0,0.66422297,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
71,58,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,1.0,1.666666667,2.796875,0,1,0,0.073688236,barline,schubert_d979,RH,medium,pedal-only,,,
83,59,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,2.666666667,0.0,1.130208333,1,0,1,0.738726,key-release-grid+next-voice-onset,schubert_d979,RH,medium,notation-shortening,,,
83,59,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,2.625,0.041666667,1.171875,1,0,0,0.66422297,key-release-grid,schubert_d979,RH,medium,notation-shortening,,,
83,59,3,59.0,0.75,2.666666667,3.796875,1.130208333,2.666666667,1.0,1.666666667,2.796875,0,1,0,0.073688236,barline,schubert_d979,RH,medium,pedal-only,,,
83,66,2,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.583333333,1.125,0.0,0.005208333,0,0,0,0.948442373,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,66,2,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.583333333,1.25,0.125,0.119791667,0,0,0,0.76168661,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,66,2,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.583333333,1.0,0.125,0.130208333,0,0,0,0.75899688,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,66,2,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.583333333,2.333333333,1.208333333,1.203125,0,1,0,0.161463198,barline,schubert_d979,RH,normal,notation-shortening,,,
83,66,2,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.583333333,2.583333333,1.458333333,1.453125,1,0,1,0.095679033,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
71,59,3,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.208333333,1.125,0.0,0.005208333,0,0,0,0.948442373,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
71,59,3,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.208333333,1.25,0.125,0.119791667,0,0,0,0.76168661,pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
71,59,3,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.208333333,1.0,0.125,0.130208333,0,0,0,0.75899688,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
71,59,3,61.666666667,0.416666667,1.125,1.130208333,0.005208333,2.208333333,2.208333333,1.083333333,1.078125,0,0,1,0.168751304,next-voice-onset,schubert_d979,RH,high,independent-voice,,,
72,60,4,62.75,0.6875,2.0,2.044270833,0.044270833,2.0,2.0,0.0,0.044270833,1,0,1,0.90133022,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
72,60,4,62.75,0.6875,2.0,2.044270833,0.044270833,2.0,1.25,0.75,0.794270833,0,1,0,0.292574698,barline,schubert_d979,RH,normal,notation-shortening,,,
84,80,4,62.75,0.6875,2.0,2.044270833,0.044270833,2.0,2.0,0.0,0.044270833,1,0,1,0.90133022,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,high,independent-voice,,,
84,80,4,62.75,0.6875,2.0,2.044270833,0.044270833,2.0,1.25,0.75,0.794270833,0,1,0,0.292574698,barline,schubert_d979,RH,high,independent-voice,,,
60,51,3,63.875,0.96875,0.875,0.919270833,0.044270833,0.875,0.875,0.0,0.044270833,1,0,1,0.90133022,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,51,3,63.875,0.96875,0.875,0.919270833,0.044270833,0.875,0.125,0.75,0.794270833,0,1,0,0.292574698,barline,schubert_d979,RH,normal,notation-shortening,,,
81,73,1,64.25,0.0625,1.5,1.5,0.0,1.5,1.5,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
81,73,1,64.25,0.0625,1.5,1.5,0.0,1.5,1.333333333,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,65,2,64.25,0.0625,0.5,0.544270833,0.044270833,3.0,0.5,0.0,0.044270833,0,0,0,0.937065368,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,65,2,64.25,0.0625,0.5,0.544270833,0.044270833,3.0,0.666666667,0.166666667,0.122395834,0,0,0,0.717422391,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,65,2,64.25,0.0625,0.5,0.544270833,0.044270833,3.0,3.0,2.5,2.455729167,0,0,1,0.037842444,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
60,61,3,64.75,0.1875,1.0,1.0,0.0,5.375,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,61,3,64.75,0.1875,1.0,1.0,0.0,5.375,3.25,2.25,2.25,0,1,0,0.064577676,barline,schubert_d979,RH,normal,notation-shortening,,,
60,61,3,64.75,0.1875,1.0,1.0,0.0,5.375,5.375,4.375,4.375,1,0,1,0.020175236,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
72,74,4,64.75,0.1875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
84,81,4,64.75,0.1875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,66,1,65.75,0.4375,2.0,2.958333333,0.958333333,2.0,2.0,0.0,0.958333333,0,0,1,0.799159192,key-release-grid+next-voice-onset,schubert_d979,RH,medium,pedal-only,,,
71,63,4,65.75,0.4375,2.0,2.958333333,0.958333333,2.0,2.0,0.0,0.958333333,0,0,1,0.799159192,key-release-grid+next-voice-onset,schubert_d979,RH,medium,pedal-only,,,
67,61,2,67.25,0.8125,1.5,1.5,0.0,1.5,1.5,0.0,0.0,1,0,1,0.913511598,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,61,2,67.25,0.8125,1.5,1.5,0.0,1.5,1.333333333,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
67,61,2,67.25,0.8125,1.5,1.5,0.0,1.5,0.75,0.75,0.75,0,1,0,0.297833527,barline,schubert_d979,RH,normal,notation-shortening,,,
79,75,2,67.25,0.8125,1.5,1.5,0.0,1.5,1.5,0.0,0.0,1,0,1,0.913511598,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,75,2,67.25,0.8125,1.5,1.5,0.0,1.5,1.333333333,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
79,75,2,67.25,0.8125,1.5,1.5,0.0,1.5,0.75,0.75,0.75,0,1,0,0.297833527,barline,schubert_d979,RH,normal,notation-shortening,,,
83,85,1,67.75,0.9375,0.875,0.958333333,0.083333333,1.0,0.875,0.0,0.083333333,1,0,0,0.872271121,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
83,85,1,67.75,0.9375,0.875,0.958333333,0.083333333,1.0,1.0,0.125,0.041666667,1,0,1,0.756206694,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
83,85,1,67.75,0.9375,0.875,0.958333333,0.083333333,1.0,0.25,0.625,0.708333333,0,1,0,0.347407091,barline,schubert_d979,RH,normal,notation-shortening,,,
71,72,4,67.75,0.9375,0.875,0.958333333,0.083333333,2.0,0.875,0.0,0.083333333,1,0,0,0.872271121,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
71,72,4,67.75,0.9375,0.875,0.958333333,0.083333333,2.0,1.0,0.125,0.041666667,1,0,0,0.737371403,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
71,72,4,67.75,0.9375,0.875,0.958333333,0.083333333,2.0,0.25,0.625,0.708333333,0,1,0,0.347407091,barline,schubert_d979,RH,normal,notation-shortening,,,
71,72,4,67.75,0.9375,0.875,0.958333333,0.083333333,2.0,2.0,1.125,1.041666667,1,0,1,0.155773181,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
81,76,1,68.75,0.1875,2.0,2.028645833,0.028645833,2.0,2.0,0.0,0.028645833,0,0,1,0.961552277,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
69,74,2,68.75,0.1875,2.0,2.028645833,0.028645833,2.0,2.0,0.0,0.028645833,0,0,1,0.961552277,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,67,4,69.75,0.4375,0.875,1.028645833,0.153645833,1.0,0.875,0.0,0.153645833,0,0,0,0.907905972,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
60,67,4,69.75,0.4375,0.875,1.028645833,0.153645833,1.0,1.0,0.125,0.028645833,0,0,1,0.806712825,key-release-grid+next-voice-onset+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,70,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.5,0.0,0.0234375,0,0,0,0.943066706,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,70,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.666666667,0.166666667,0.143229167,0,0,0,0.712093024,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
66,70,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.333333333,0.166666667,0.190104167,0,0,0,0.700578105,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
66,70,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.875,0.375,0.3515625,0,1,0,0.53461059,barline,schubert_d979,RH,normal,notation-shortening,,,
66,70,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,3.541666667,2.041666667,2.018229167,1,0,1,0.050840784,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
78,79,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.5,0.0,0.0234375,0,0,0,0.943066706,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,79,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.666666667,0.166666667,0.143229167,0,0,0,0.712093024,pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
78,79,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.333333333,0.166666667,0.190104167,0,0,0,0.700578105,key-release-grid,schubert_d979,RH,normal,notation-shortening,,,
78,79,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,1.875,0.375,0.3515625,0,1,0,0.53461059,barline,schubert_d979,RH,normal,notation-shortening,,,
78,79,3,70.125,0.53125,1.5,1.5234375,0.0234375,3.541666667,3.541666667,2.041666667,2.018229167,1,0,1,0.050840784,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
86,89,1,70.75,0.6875,0.916666667,0.916666667,0.0,0.916666667,0.916666667,0.0,0.0,0,0,1,0.969999999,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
86,89,1,70.75,0.6875,0.916666667,0.916666667,0.0,0.916666667,0.875,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
74,86,2,70.75,0.6875,0.916666667,0.916666667,0.0,0.916666667,0.916666667,0.0,0.0,0,0,1,0.969999999,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
74,86,2,70.75,0.6875,0.916666667,0.916666667,0.0,0.916666667,0.875,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,67,4,70.75,0.6875,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,schubert_d979,RH,normal,notation-shortening,,,
60,67,4,70.75,0.6875,1.0,1.0,0.0,5.0,1.25,0.25,0.25,0,1,0,0.649776017,barline,schubert_d979,RH,normal,notation-shortening,,,
60,67,4,70.75,0.6875,1.0,1.0,0.0,5.0,5.0,4.0,4.0,1,0,1,0.02099406,next-voice-onset,schubert_d979,RH,normal,notation-shortening,,,
