pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,review_priority,suggested_review_class,label,review_class,review_note
77,82,1,36.5,0.125,0.75,0.838541667,0.088541667,0.75,0.666666667,0.083333333,0.171875,0,0,0,0.795944619,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
77,76,1,37.25,0.3125,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,76,1,37.25,0.3125,0.75,0.75,0.0,0.75,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,81,1,38.0,0.5,0.625,0.625,0.0,0.625,0.625,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,81,1,38.0,0.5,0.625,0.625,0.0,0.625,0.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,85,1,38.625,0.65625,1.625,1.625,0.0,3.708333333,1.625,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,85,1,38.625,0.65625,1.625,1.625,0.0,3.708333333,1.666666667,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,85,1,38.625,0.65625,1.625,1.625,0.0,3.708333333,1.5,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,85,1,38.625,0.65625,1.625,1.625,0.0,3.708333333,1.375,0.25,0.25,0,1,0,0.649776017,barline,mozart_k4,RH,normal,notation-shortening,,,
74,85,1,38.625,0.65625,1.625,1.625,0.0,3.708333333,3.708333333,2.083333333,2.083333333,1,0,1,0.048382161,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
71,77,2,39.333333333,0.833333333,0.875,0.875,0.0,3.666666667,0.875,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,77,2,39.333333333,0.833333333,0.875,0.875,0.0,3.666666667,1.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,77,2,39.333333333,0.833333333,0.875,0.875,0.0,3.666666667,0.666666667,0.208333333,0.208333333,0,1,0,0.696168637,barline,mozart_k4,RH,normal,notation-shortening,,,
71,77,2,39.333333333,0.833333333,0.875,0.875,0.0,3.666666667,3.666666667,2.791666667,2.791666667,1,0,1,0.029574322,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
72,78,3,40.125,0.03125,3.125,3.125,0.0,23.541666667,3.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,3,40.125,0.03125,3.125,3.125,0.0,23.541666667,3.0,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,3,40.125,0.03125,3.125,3.125,0.0,23.541666667,3.875,0.75,0.75,0,1,0,0.297833527,barline,mozart_k4,RH,normal,notation-shortening,,,
72,78,3,40.125,0.03125,3.125,3.125,0.0,23.541666667,23.541666667,20.416666667,20.416666667,1,0,1,0.018835291,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,42.333333333,0.583333333,0.875,0.875,0.0,2.666666667,0.875,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,42.333333333,0.583333333,0.875,0.875,0.0,2.666666667,1.0,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,42.333333333,0.583333333,0.875,0.875,0.0,2.666666667,1.666666667,0.791666667,0.791666667,0,1,0,0.280388016,barline,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,42.333333333,0.583333333,0.875,0.875,0.0,2.666666667,2.666666667,1.791666667,1.791666667,1,0,1,0.06457594,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
79,80,2,43.0,0.75,1.333333333,1.333333333,0.0,1.5,1.333333333,0.0,0.0,1,0,0,0.894676306,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,2,43.0,0.75,1.333333333,1.333333333,0.0,1.5,1.375,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,2,43.0,0.75,1.333333333,1.333333333,0.0,1.5,1.25,0.083333333,0.083333333,1,0,0,0.771066474,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,2,43.0,0.75,1.333333333,1.333333333,0.0,1.5,1.5,0.166666667,0.166666667,1,0,1,0.68396083,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
79,80,2,43.0,0.75,1.333333333,1.333333333,0.0,1.5,1.0,0.333333333,0.333333333,0,1,0,0.566971995,barline,mozart_k4,RH,normal,notation-shortening,,,
81,74,2,44.5,0.125,0.875,1.098958333,0.223958333,1.0,0.875,0.0,0.223958333,0,0,0,0.891083579,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
81,74,2,44.5,0.125,0.875,1.098958333,0.223958333,1.0,1.0,0.125,0.098958333,0,0,1,0.787167993,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,75,1,45.0,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,2,45.5,0.375,0.625,0.625,0.0,1.0,0.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,2,45.5,0.375,0.625,0.625,0.0,1.0,0.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,2,45.5,0.375,0.625,0.625,0.0,1.0,0.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,2,45.5,0.375,0.625,0.625,0.0,1.0,1.0,0.375,0.375,0,0,1,0.510063625,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,46.0,0.5,1.25,1.328125,0.078125,1.5,1.25,0.0,0.078125,0,0,0,0.92762759,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,46.0,0.5,1.25,1.328125,0.078125,1.5,1.333333333,0.083333333,0.005208333,0,0,0,0.840979581,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,46.0,0.5,1.25,1.328125,0.078125,1.5,1.375,0.125,0.046875,0,0,0,0.781486243,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,46.0,0.5,1.25,1.328125,0.078125,1.5,1.5,0.25,0.171875,0,0,1,0.647978873,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
76,74,2,46.5,0.625,0.5,0.828125,0.328125,0.5,0.5,0.0,0.328125,0,0,1,0.888630666,key-release-grid+next-voice-onset,mozart_k4,RH,medium,pedal-only,,,
72,78,2,47.0,0.75,0.5,0.5,0.0,1.375,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,47.0,0.75,0.5,0.5,0.0,1.375,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,47.0,0.75,0.5,0.5,0.0,1.375,1.0,0.5,0.5,0,1,0,0.434718518,barline,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,47.0,0.75,0.5,0.5,0.0,1.375,1.375,0.875,0.875,1,0,1,0.215782927,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
77,77,1,47.5,0.875,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0,1,1,0.999,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,0.5,0.0,0.388020833,0,0,0,0.856935661,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,0.666666667,0.166666667,0.221354166,0,0,0,0.693253566,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,0.875,0.375,0.013020833,0,0,0,0.576780696,pedal-acoustic-grid,mozart_k4,RH,medium,pedal-only,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,1.0,0.5,0.111979167,0,0,0,0.476081148,pedal-acoustic-grid,mozart_k4,RH,medium,pedal-only,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,4.0,3.5,3.111979167,0,1,0,0.046610341,barline,mozart_k4,RH,medium,pedal-only,,,
74,82,1,48.0,0.0,0.5,0.888020833,0.388020833,5.375,5.375,4.875,4.486979167,1,0,1,0.019953855,next-voice-onset,mozart_k4,RH,medium,notation-shortening,,,
71,78,2,48.375,0.09375,0.5,0.513020833,0.013020833,0.5,0.5,0.0,0.013020833,0,0,1,0.966124109,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,78,2,48.875,0.21875,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,51.875,0.96875,1.625,1.625,0.0,3.25,1.625,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,51.875,0.96875,1.625,1.625,0.0,3.25,1.666666667,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,51.875,0.96875,1.625,1.625,0.0,3.25,1.5,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,51.875,0.96875,1.625,1.625,0.0,3.25,0.125,1.5,1.5,0,1,0,0.11617567,barline,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,51.875,0.96875,1.625,1.625,0.0,3.25,3.25,1.625,1.625,1,0,1,0.077893781,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,75,1,53.375,0.34375,0.625,1.611979167,0.986979167,0.875,0.625,0.0,0.986979167,0,0,0,0.776484333,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
65,75,1,53.375,0.34375,0.625,1.611979167,0.986979167,0.875,0.666666667,0.041666667,0.9453125,0,0,0,0.724436858,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
65,75,1,53.375,0.34375,0.625,1.611979167,0.986979167,0.875,0.5,0.125,1.111979167,0,0,0,0.610991223,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
65,75,1,53.375,0.34375,0.625,1.611979167,0.986979167,0.875,0.875,0.25,0.736979167,0,0,1,0.547814512,next-voice-onset,mozart_k4,RH,medium,pedal-only,,,
65,71,1,54.25,0.5625,0.25,0.736979167,0.486979167,0.625,0.25,0.0,0.486979167,0,0,0,0.83936354,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
65,71,1,54.25,0.5625,0.25,0.736979167,0.486979167,0.625,0.333333333,0.083333333,0.403645834,0,0,0,0.74655774,key-release-grid,mozart_k4,RH,medium,pedal-only,,,
65,71,1,54.25,0.5625,0.25,0.736979167,0.486979167,0.625,0.625,0.375,0.111979167,0,0,1,0.569222126,next-voice-onset,mozart_k4,RH,medium,pedal-only,,,
65,76,1,54.875,0.71875,0.333333333,0.333333333,0.0,0.5,0.333333333,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,76,1,54.875,0.71875,0.333333333,0.333333333,0.0,0.5,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,76,1,54.875,0.71875,0.333333333,0.333333333,0.0,0.5,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,76,1,54.875,0.71875,0.333333333,0.333333333,0.0,0.5,0.5,0.166666667,0.166666667,0,0,1,0.726254606,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,71,2,55.125,0.78125,0.125,0.125,0.0,0.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,71,2,55.125,0.78125,0.125,0.125,0.0,0.5,0.5,0.375,0.375,0,0,1,0.510063625,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,73,1,55.375,0.84375,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,73,1,55.375,0.84375,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,71,2,55.625,0.90625,0.25,0.752604167,0.502604167,0.25,0.25,0.0,0.502604167,0,0,1,0.856774819,key-release-grid+next-voice-onset,mozart_k4,RH,medium,pedal-only,,,
65,74,1,55.75,0.9375,0.25,0.627604167,0.377604167,0.25,0.25,0.0,0.377604167,0,1,1,0.918909668,barline+key-release-grid+next-voice-onset,mozart_k4,RH,medium,pedal-only,,,
67,73,2,55.875,0.96875,0.25,0.502604167,0.252604167,0.25,0.25,0.0,0.252604167,1,0,1,0.851945337,key-release-grid+next-voice-onset,mozart_k4,RH,medium,notation-shortening,,,
67,73,2,55.875,0.96875,0.25,0.502604167,0.252604167,0.25,0.125,0.125,0.377604167,0,1,0,0.744070217,barline,mozart_k4,RH,medium,pedal-only,,,
65,72,1,56.0,0.0,0.25,0.377604167,0.127604167,0.25,0.25,0.0,0.127604167,0,0,1,0.934505616,key-release-grid+next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,74,2,56.125,0.03125,0.25,0.252604167,0.002604167,0.25,0.25,0.0,0.002604167,0,0,1,0.969219969,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,73,1,56.25,0.0625,0.125,0.127604167,0.002604167,0.25,0.125,0.0,0.002604167,0,0,0,0.949219969,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,73,1,56.25,0.0625,0.125,0.127604167,0.002604167,0.25,0.25,0.125,0.122395833,0,0,1,0.781011022,next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,70,2,56.375,0.09375,0.291666667,0.291666667,0.0,0.291666667,0.291666667,0.0,0.0,0,0,1,0.969999999,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,70,2,56.375,0.09375,0.291666667,0.291666667,0.0,0.291666667,0.25,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,71,1,56.5,0.125,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,73,2,56.666666667,0.166666667,0.25,0.25,0.0,0.333333333,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,73,2,56.666666667,0.166666667,0.25,0.25,0.0,0.333333333,0.333333333,0.083333333,0.083333333,0,0,1,0.838746562,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,56.75,0.1875,0.25,0.25,0.0,0.375,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,56.75,0.1875,0.25,0.25,0.0,0.375,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,56.75,0.1875,0.25,0.25,0.0,0.375,0.375,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,69,2,57.0,0.25,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,69,2,57.0,0.25,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
64,71,1,57.125,0.28125,0.333333333,0.333333333,0.0,3.208333333,0.333333333,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,71,1,57.125,0.28125,0.333333333,0.333333333,0.0,3.208333333,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,71,1,57.125,0.28125,0.333333333,0.333333333,0.0,3.208333333,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,71,1,57.125,0.28125,0.333333333,0.333333333,0.0,3.208333333,2.875,2.541666667,2.541666667,0,1,0,0.056179178,barline,mozart_k4,RH,normal,notation-shortening,,,
64,71,1,57.125,0.28125,0.333333333,0.333333333,0.0,3.208333333,3.208333333,2.875,2.875,1,0,1,0.02840772,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,73,2,57.375,0.34375,0.375,0.375,0.0,0.375,0.375,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,73,2,57.375,0.34375,0.375,0.375,0.0,0.375,0.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,66,2,57.75,0.4375,2.25,2.25,0.0,2.25,2.25,0.0,0.0,0,1,1,0.999,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,2,60.0,0.0,0.375,0.375,0.0,0.666666667,0.375,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,2,60.0,0.0,0.375,0.375,0.0,0.666666667,0.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,2,60.0,0.0,0.375,0.375,0.0,0.666666667,0.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,2,60.0,0.0,0.375,0.375,0.0,0.666666667,0.666666667,0.291666667,0.291666667,0,0,1,0.586796624,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
70,69,1,60.333333333,0.083333333,0.5,0.5,0.0,2.916666667,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,69,1,60.333333333,0.083333333,0.5,0.5,0.0,2.916666667,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,69,1,60.333333333,0.083333333,0.5,0.5,0.0,2.916666667,2.916666667,2.416666667,2.416666667,0,0,1,0.039327766,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,69,2,60.666666667,0.166666667,1.125,1.184895833,0.059895833,1.458333333,1.125,0.0,0.059895833,0,0,0,0.932661805,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,2,60.666666667,0.166666667,1.125,1.184895833,0.059895833,1.458333333,1.25,0.125,0.065104167,0,0,0,0.776372751,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,2,60.666666667,0.166666667,1.125,1.184895833,0.059895833,1.458333333,1.0,0.125,0.184895833,0,0,0,0.745414419,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,2,60.666666667,0.166666667,1.125,1.184895833,0.059895833,1.458333333,1.333333333,0.208333333,0.1484375,0,0,0,0.670677895,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,2,60.666666667,0.166666667,1.125,1.184895833,0.059895833,1.458333333,1.458333333,0.333333333,0.2734375,0,0,1,0.559460229,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
74,85,2,62.125,0.53125,0.5,0.5,0.0,0.541666667,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,85,2,62.125,0.53125,0.5,0.5,0.0,0.541666667,0.541666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,62.666666667,0.666666667,0.666666667,0.666666667,-0.0,1.0,0.666666667,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,62.666666667,0.666666667,0.666666667,0.666666667,-0.0,1.0,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,62.666666667,0.666666667,0.666666667,0.666666667,-0.0,1.0,0.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,77,2,62.666666667,0.666666667,0.666666667,0.666666667,-0.0,1.0,1.0,0.333333333,0.333333333,0,0,1,0.546971995,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
70,66,1,63.25,0.8125,0.5,0.5,0.0,2.0,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,66,1,63.25,0.8125,0.5,0.5,0.0,2.0,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,66,1,63.25,0.8125,0.5,0.5,0.0,2.0,0.75,0.25,0.25,0,1,0,0.649776017,barline,mozart_k4,RH,normal,notation-shortening,,,
70,66,1,63.25,0.8125,0.5,0.5,0.0,2.0,2.0,1.5,1.5,1,0,1,0.090574835,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
60,65,2,63.666666667,0.916666667,1.125,1.125,-0.0,9.666666667,1.125,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
60,65,2,63.666666667,0.916666667,1.125,1.125,-0.0,9.666666667,1.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
60,65,2,63.666666667,0.916666667,1.125,1.125,-0.0,9.666666667,0.333333333,0.791666667,0.791666667,0,1,0,0.280388016,barline,mozart_k4,RH,normal,notation-shortening,,,
60,65,2,63.666666667,0.916666667,1.125,1.125,-0.0,9.666666667,9.666666667,8.541666667,8.541666667,1,0,1,0.01884364,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,0.75,0.0,0.122395833,1,0,0,0.862515494,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,0.875,0.125,0.002604167,1,0,0,0.748119398,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,0.666666667,0.083333333,0.205729166,1,0,0,0.741966168,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,1.0,0.25,0.127604167,1,0,0,0.601860126,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,0.333333333,0.416666667,0.5390625,0,1,0,0.475138676,barline,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,63.666666667,0.916666667,0.75,0.872395833,0.122395833,1.458333333,1.458333333,0.708333333,0.5859375,1,0,1,0.295265526,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,72,3,65.125,0.28125,0.25,0.25,0.0,0.375,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,72,3,65.125,0.28125,0.25,0.25,0.0,0.375,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,72,3,65.125,0.28125,0.25,0.25,0.0,0.375,0.375,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,71,1,65.25,0.3125,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,1,65.25,0.3125,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,65.5,0.375,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,65.5,0.375,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,73,1,65.625,0.40625,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,73,1,65.625,0.40625,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,65.75,0.4375,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,67,1,65.875,0.46875,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,67,1,65.875,0.46875,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
